"overlap","intervals","bins","num verticies","numDiffexp","mapperBHI","hclustBHI","kclustBHI","mapperDiffBHI","hclustBHIDiff","kclustBHIDiff"
"24",10,40,25,52,40,0.360025633140967,0.328802894011326,0.297619047619048,0.268518518518518,0.311111111111111,0.297619047619048
"25",10,40,30,64,40,0.353224839215085,0.33903020864445,0.351851851851852,0.268518518518518,0.30952380952381,0.351851851851852
"26",10,45,10,50,40,0.369206582128682,0.323437043524907,0.351851851851852,0.3,0.311111111111111,0.351851851851852
"27",10,45,15,50,40,0.369206582128682,0.323437043524907,0.361904761904762,0.3,0.311111111111111,0.361904761904762
"28",10,45,20,63,40,0.364555419337985,0.33903020864445,0.398148148148148,0.3,0.30952380952381,0.398148148148148
"29",10,45,25,60,40,0.368431388330233,0.338923487224994,0.351851851851852,0.3,0.30952380952381,0.351851851851852
"30",10,45,30,97,40,0.359269504834147,0.365104915098065,0.357142857142857,0.3,0.25,0.357142857142857
"31",10,50,10,58,40,0.361684689737722,0.339072079746903,0.416666666666667,0.316666666666667,0.311111111111111,0.416666666666667
"32",10,50,15,58,40,0.361684689737722,0.339072079746903,0.354166666666667,0.316666666666667,0.311111111111111,0.354166666666667
"33",10,50,20,64,40,0.359911640092332,0.33903020864445,0.375,0.316666666666667,0.30952380952381,0.375
"34",10,50,25,73,40,0.359788508278271,0.358145047595845,0.369047619047619,0.316666666666667,0.261904761904762,0.369047619047619
"35",10,50,30,82,40,0.358172297498468,0.36374085303788,0.345238095238095,0.316666666666667,0.261904761904762,0.345238095238095
"36",12,20,10,22,40,0.353714717901572,0.35335493943528,0.314285714285714,0.258928571428571,0.364285714285714,0.314285714285714
"37",12,20,15,24,40,0.353685580372434,0.352434483224344,0.272727272727273,0.258928571428571,0.364285714285714,0.272727272727273
"38",12,20,20,22,40,0.353714717901572,0.35335493943528,0.353333333333333,0.258928571428571,0.364285714285714,0.353333333333333
"39",12,20,25,24,40,0.353685580372434,0.352434483224344,0.291666666666667,0.258928571428571,0.364285714285714,0.291666666666667
"40",12,20,30,32,40,0.355958307645161,0.35148115136609,0.336666666666667,0.258928571428571,0.364285714285714,0.336666666666667
"41",12,25,10,25,40,0.366175487118573,0.348978784183086,0.324074074074074,0.278333333333333,0.364285714285714,0.324074074074074
"42",12,25,15,25,40,0.366175487118573,0.348978784183086,0.240740740740741,0.278333333333333,0.364285714285714,0.240740740740741
"43",12,25,20,31,40,0.368027338970425,0.355384272572478,0.358333333333333,0.278333333333333,0.364285714285714,0.358333333333333
"44",12,25,25,44,40,0.367795857488944,0.33552073967154,0.333333333333333,0.278333333333333,0.330555555555556,0.333333333333333
"45",12,25,30,44,40,0.367795857488944,0.33552073967154,0.364583333333333,0.278333333333333,0.330555555555556,0.364583333333333
"46",12,30,10,31,40,0.36648823234071,0.355384272572478,0.385714285714286,0.32,0.364285714285714,0.385714285714286
"47",12,30,15,32,40,0.366967159543775,0.35148115136609,0.358333333333333,0.32,0.364285714285714,0.358333333333333
"48",12,30,20,37,40,0.368882868356035,0.342819083253204,0.325,0.32,0.364285714285714,0.325
"49",12,30,25,52,40,0.361391563337011,0.328802894011326,0.364583333333333,0.32,0.311111111111111,0.364583333333333
"50",12,30,30,74,40,0.356725941116645,0.358371223045022,0.273809523809524,0.32,0.261904761904762,0.273809523809524
"51",12,35,10,74,40,0.356725941116645,0.358371223045022,0.273809523809524,0.32,0.261904761904762,0.273809523809524
"52",12,35,15,74,40,0.356725941116645,0.358371223045022,0.273809523809524,0.32,0.261904761904762,0.273809523809524
"53",12,35,20,74,40,0.356725941116645,0.358371223045022,0.273809523809524,0.32,0.261904761904762,0.273809523809524
"54",12,35,25,74,40,0.356725941116645,0.358371223045022,0.273809523809524,0.32,0.261904761904762,0.273809523809524
"55",12,35,30,74,40,0.356725941116645,0.358371223045022,0.273809523809524,0.32,0.261904761904762,0.273809523809524
"56",12,40,10,74,40,0.356725941116645,0.358371223045022,0.273809523809524,0.32,0.261904761904762,0.273809523809524
"57",12,40,15,74,40,0.356725941116645,0.358371223045022,0.273809523809524,0.32,0.261904761904762,0.273809523809524
"58",12,40,20,74,40,0.356725941116645,0.358371223045022,0.273809523809524,0.32,0.261904761904762,0.273809523809524
"59",12,40,25,74,40,0.356725941116645,0.358371223045022,0.273809523809524,0.32,0.261904761904762,0.273809523809524
"60",12,40,30,74,40,0.356725941116645,0.358371223045022,0.273809523809524,0.32,0.261904761904762,0.273809523809524
"61",12,45,10,50,40,0.369219949558624,0.323437043524907,0.297619047619048,0.3,0.311111111111111,0.297619047619048
"62",12,45,15,50,40,0.369219949558624,0.323437043524907,0.335714285714286,0.3,0.311111111111111,0.335714285714286
"63",12,45,20,64,40,0.364145953786954,0.33903020864445,0.361111111111111,0.3,0.30952380952381,0.361111111111111
"64",12,45,25,60,40,0.368714060099246,0.338923487224994,0.416666666666667,0.3,0.30952380952381,0.416666666666667
"65",12,45,30,99,40,0.359222657415012,0.367419342791384,0.30952380952381,0.3,0.25,0.30952380952381
"66",12,50,10,99,40,0.359222657415012,0.367419342791384,0.30952380952381,0.3,0.25,0.30952380952381
"67",12,50,15,99,40,0.359222657415012,0.367419342791384,0.30952380952381,0.3,0.25,0.30952380952381
"68",12,50,20,99,40,0.359222657415012,0.367419342791384,0.30952380952381,0.3,0.25,0.30952380952381
"69",12,50,25,99,40,0.359222657415012,0.367419342791384,0.30952380952381,0.3,0.25,0.30952380952381
"70",12,50,30,99,40,0.359222657415012,0.367419342791384,0.30952380952381,0.3,0.25,0.30952380952381
"71",14,20,10,21,40,0.354653620787825,0.353078567493239,0.361904761904762,0.285714285714286,0.364285714285714,0.361904761904762
"72",14,20,15,23,40,0.3545786957129,0.353289501973558,0.353703703703704,0.285714285714286,0.364285714285714,0.353703703703704
"73",14,20,20,21,40,0.354653620787825,0.353078567493239,0.318518518518519,0.285714285714286,0.364285714285714,0.318518518518519
"74",14,20,25,24,40,0.353745362379566,0.352434483224344,0.303030303030303,0.285714285714286,0.364285714285714,0.303030303030303
"75",14,20,30,32,40,0.356851422985627,0.35148115136609,0.29047619047619,0.285714285714286,0.364285714285714,0.29047619047619
"76",14,25,10,25,40,0.366597488187825,0.348978784183086,0.358333333333333,0.286666666666667,0.364285714285714,0.358333333333333
"77",14,25,15,25,40,0.366597488187825,0.348978784183086,0.394345238095238,0.286666666666667,0.364285714285714,0.394345238095238
"78",14,25,20,31,40,0.368449340039677,0.355384272572478,0.314583333333333,0.286666666666667,0.364285714285714,0.314583333333333
"79",14,25,25,44,40,0.368217858558196,0.33552073967154,0.375,0.286666666666667,0.330555555555556,0.375
"80",14,25,30,44,40,0.368217858558196,0.33552073967154,0.375,0.286666666666667,0.330555555555556,0.375
"81",14,30,10,31,40,0.364962087416545,0.355384272572478,0.364583333333333,0.32,0.364285714285714,0.364583333333333
"82",14,30,15,32,40,0.36544101461961,0.35148115136609,0.321428571428571,0.32,0.364285714285714,0.321428571428571
"83",14,30,20,37,40,0.36735672343187,0.342819083253204,0.34375,0.32,0.364285714285714,0.34375
"84",14,30,25,53,40,0.361300218289557,0.33682247679209,0.333333333333333,0.32,0.311111111111111,0.333333333333333
"85",14,30,30,76,40,0.356631333746068,0.365412280208628,0.385416666666667,0.32,0.261904761904762,0.385416666666667
"86",14,35,10,37,40,0.359846613550747,0.342819083253204,0.375,0.218518518518519,0.364285714285714,0.375
"87",14,35,15,41,40,0.360827005707609,0.33515144905886,0.354166666666667,0.218518518518519,0.341666666666667,0.354166666666667
"88",14,35,20,49,40,0.359951655567553,0.3274437691691,0.333333333333333,0.218518518518519,0.311111111111111,0.333333333333333
"89",14,35,25,64,40,0.359846613550747,0.33903020864445,0.388888888888889,0.218518518518519,0.30952380952381,0.388888888888889
"90",14,35,30,75,40,0.357222917857479,0.358768420568471,0.444444444444444,0.218518518518519,0.261904761904762,0.444444444444444
"91",14,40,10,43,40,0.359926758607367,0.336666430275151,0.338095238095238,0.268518518518518,0.330555555555556,0.338095238095238
"92",14,40,15,43,40,0.359926758607367,0.336666430275151,0.297619047619048,0.268518518518518,0.330555555555556,0.297619047619048
"93",14,40,20,47,40,0.359926758607367,0.330188938625496,0.322916666666667,0.268518518518518,0.313888888888889,0.322916666666667
"94",14,40,25,68,40,0.359904073637075,0.349060854178714,0.380952380952381,0.268518518518518,0.261904761904762,0.380952380952381
"95",14,40,30,68,40,0.359904073637075,0.349060854178714,0.308333333333333,0.268518518518518,0.261904761904762,0.308333333333333
"96",14,45,10,49,40,0.369320762681869,0.3274437691691,0.333333333333333,0.3,0.311111111111111,0.333333333333333
"97",14,45,15,51,40,0.369320762681869,0.324638473886263,0.23125,0.3,0.311111111111111,0.23125
"98",14,45,20,52,40,0.369320762681869,0.328802894011326,0.358333333333333,0.3,0.311111111111111,0.358333333333333
"99",14,45,25,72,40,0.364246766910199,0.358145047595845,0.404761904761905,0.3,0.261904761904762,0.404761904761905
"100",14,45,30,98,40,0.36136090857679,0.365104915098065,0.333333333333333,0.3,0.25,0.333333333333333
"101",14,50,10,58,40,0.362305065647632,0.339072079746903,0.178571428571429,0.303030303030303,0.311111111111111,0.178571428571429
"102",14,50,15,58,40,0.362305065647632,0.339072079746903,0.40952380952381,0.303030303030303,0.311111111111111,0.40952380952381
"103",14,50,20,64,40,0.360532016002242,0.33903020864445,0.414965986394558,0.303030303030303,0.30952380952381,0.414965986394558
"104",14,50,25,74,40,0.360412277584631,0.358371223045022,0.425,0.303030303030303,0.261904761904762,0.425
"105",14,50,30,83,40,0.358869434418435,0.362252757799785,0.433333333333333,0.303030303030303,0.25,0.433333333333333
"106",16,20,10,21,40,0.355085807817551,0.353078567493239,0.342592592592593,0.304232804232804,0.364285714285714,0.342592592592593
"107",16,20,15,23,40,0.355010882742626,0.353289501973558,0.316666666666667,0.304232804232804,0.364285714285714,0.316666666666667
"108",16,20,20,21,40,0.355085807817551,0.353078567493239,0.25,0.304232804232804,0.364285714285714,0.25
"109",16,20,25,24,40,0.354177549409293,0.352434483224344,0.325,0.304232804232804,0.364285714285714,0.325
"110",16,20,30,32,40,0.357283610015353,0.35148115136609,0.34375,0.304232804232804,0.364285714285714,0.34375
"111",16,25,10,26,40,0.367119686749599,0.364841456191408,0.216666666666667,0.286666666666667,0.364285714285714,0.216666666666667
"112",16,25,15,26,40,0.367119686749599,0.364841456191408,0.316666666666667,0.286666666666667,0.364285714285714,0.316666666666667
"113",16,25,20,32,40,0.368971538601451,0.35148115136609,0.338095238095238,0.286666666666667,0.364285714285714,0.338095238095238
"114",16,25,25,46,40,0.368801331629774,0.330188938625496,0.348484848484849,0.286666666666667,0.313888888888889,0.348484848484849
"115",16,25,30,47,40,0.368730537151084,0.330188938625496,0.354166666666667,0.286666666666667,0.313888888888889,0.354166666666667
"116",16,30,10,30,40,0.366640527507498,0.355387271090246,0.34375,0.328333333333333,0.364285714285714,0.34375
"117",16,30,15,32,40,0.367149382235473,0.35148115136609,0.369047619047619,0.328333333333333,0.364285714285714,0.369047619047619
"118",16,30,20,38,40,0.368681949285281,0.337145459085914,0.361904761904762,0.328333333333333,0.341666666666667,0.361904761904762
"119",16,30,25,40,40,0.370118730894477,0.33515144905886,0.351851851851852,0.328333333333333,0.341666666666667,0.351851851851852
"120",16,30,30,70,40,0.356253923664518,0.355414774853272,0.333333333333333,0.328333333333333,0.261904761904762,0.333333333333333
"121",16,35,10,37,40,0.359514296330957,0.342819083253204,0.322222222222222,0.218518518518519,0.364285714285714,0.322222222222222
"122",16,35,15,41,40,0.36049468848782,0.33515144905886,0.364583333333333,0.218518518518519,0.341666666666667,0.364583333333333
"123",16,35,20,49,40,0.359619338347764,0.3274437691691,0.236111111111111,0.218518518518519,0.311111111111111,0.236111111111111
"124",16,35,25,49,40,0.359619338347764,0.3274437691691,0.34375,0.218518518518519,0.311111111111111,0.34375
"125",16,35,30,77,40,0.356813685499122,0.365412280208628,0.354166666666667,0.218518518518519,0.261904761904762,0.354166666666667
"126",16,40,10,44,40,0.359274537940797,0.33552073967154,0.325,0.264814814814815,0.330555555555556,0.325
"127",16,40,15,44,40,0.359274537940797,0.33552073967154,0.342592592592593,0.264814814814815,0.330555555555556,0.342592592592593
"128",16,40,20,48,40,0.359274537940797,0.332068637873616,0.369047619047619,0.264814814814815,0.313888888888889,0.369047619047619
"129",16,40,25,70,40,0.359251852970505,0.355414774853272,0.357142857142857,0.264814814814815,0.261904761904762,0.357142857142857
"130",16,40,30,71,40,0.359251852970505,0.358140636213413,0.4,0.264814814814815,0.261904761904762,0.4
"131",16,45,10,71,40,0.359251852970505,0.358140636213413,0.4,0.264814814814815,0.261904761904762,0.4
"132",16,45,15,71,40,0.359251852970505,0.358140636213413,0.4,0.264814814814815,0.261904761904762,0.4
"133",16,45,20,71,40,0.359251852970505,0.358140636213413,0.4,0.264814814814815,0.261904761904762,0.4
"134",16,45,25,71,40,0.359251852970505,0.358140636213413,0.4,0.264814814814815,0.261904761904762,0.4
"135",16,45,30,71,40,0.359251852970505,0.358140636213413,0.4,0.264814814814815,0.261904761904762,0.4
"136",16,50,10,58,40,0.362660520265212,0.339072079746903,0.385416666666667,0.319444444444444,0.311111111111111,0.385416666666667
"137",16,50,15,58,40,0.362660520265212,0.339072079746903,0.322916666666667,0.319444444444444,0.311111111111111,0.322916666666667
"138",16,50,20,65,40,0.360887470619822,0.33988216288833,0.425925925925926,0.319444444444444,0.261904761904762,0.425925925925926
"139",16,50,25,76,40,0.360703257669652,0.365412280208628,0.354166666666667,0.319444444444444,0.261904761904762,0.354166666666667
"140",16,50,30,85,40,0.35917193369814,0.361650278328331,0.366666666666667,0.319444444444444,0.25,0.366666666666667
"141",18,20,10,20,40,0.360827564748416,0.372103440149231,0.296296296296296,0.323809523809524,0.364285714285714,0.296296296296296
"142",18,20,15,24,40,0.355038353959205,0.352434483224344,0.291666666666667,0.323809523809524,0.364285714285714,0.291666666666667
"143",18,20,20,22,40,0.35511327903413,0.35335493943528,0.28125,0.323809523809524,0.364285714285714,0.28125
"144",18,20,25,25,40,0.354205020625872,0.348978784183086,0.355555555555556,0.323809523809524,0.364285714285714,0.355555555555556
"145",18,20,30,33,40,0.357311081231933,0.351276741519279,0.277777777777778,0.323809523809524,0.364285714285714,0.277777777777778
"146",18,25,10,26,40,0.367187587462799,0.364841456191408,0.335416666666667,0.286666666666667,0.364285714285714,0.335416666666667
"147",18,25,15,26,40,0.367187587462799,0.364841456191408,0.281481481481481,0.286666666666667,0.364285714285714,0.281481481481481
"148",18,25,20,32,40,0.369039439314651,0.35148115136609,0.354166666666667,0.286666666666667,0.364285714285714,0.354166666666667
"149",18,25,25,48,40,0.368972985300829,0.332068637873616,0.314814814814815,0.286666666666667,0.313888888888889,0.314814814814815
"150",18,25,30,49,40,0.368902190822139,0.3274437691691,0.354166666666667,0.286666666666667,0.311111111111111,0.354166666666667
"151",18,30,10,30,40,0.366486945026914,0.355387271090246,0.324074074074074,0.345,0.364285714285714,0.324074074074074
"152",18,30,15,32,40,0.366995799754888,0.35148115136609,0.364583333333333,0.345,0.364285714285714,0.364583333333333
"153",18,30,20,38,40,0.368528366804697,0.337145459085914,0.302083333333333,0.345,0.341666666666667,0.302083333333333
"154",18,30,25,40,40,0.369965148413892,0.33515144905886,0.333333333333333,0.345,0.341666666666667,0.333333333333333
"155",18,30,30,50,40,0.365321046571531,0.323437043524907,0.361111111111111,0.345,0.311111111111111,0.361111111111111
"156",18,35,10,37,40,0.359463739440014,0.342819083253204,0.4,0.218518518518519,0.364285714285714,0.4
"157",18,35,15,41,40,0.360444131596877,0.33515144905886,0.314285714285714,0.218518518518519,0.341666666666667,0.314285714285714
"158",18,35,20,50,40,0.359627138132824,0.323437043524907,0.395833333333333,0.218518518518519,0.311111111111111,0.395833333333333
"159",18,35,25,50,40,0.359627138132824,0.323437043524907,0.361904761904762,0.218518518518519,0.311111111111111,0.361904761904762
"160",18,35,30,79,40,0.356821721641306,0.366691832101875,0.35,0.218518518518519,0.261904761904762,0.35
"161",18,40,10,44,40,0.359476919661609,0.33552073967154,0.425925925925926,0.264814814814815,0.330555555555556,0.425925925925926
"162",18,40,15,44,40,0.359476919661609,0.33552073967154,0.345238095238095,0.264814814814815,0.330555555555556,0.345238095238095
"163",18,40,20,48,40,0.359476919661609,0.332068637873616,0.347222222222222,0.264814814814815,0.313888888888889,0.347222222222222
"164",18,40,25,72,40,0.359379523078144,0.358145047595845,0.351851851851852,0.264814814814815,0.261904761904762,0.351851851851852
"165",18,40,30,73,40,0.359379523078144,0.358145047595845,0.375,0.264814814814815,0.261904761904762,0.375
"166",18,45,10,51,40,0.370138123948459,0.324638473886263,0.273809523809524,0.3,0.311111111111111,0.273809523809524
"167",18,45,15,52,40,0.370138123948459,0.328802894011326,0.351851851851852,0.3,0.311111111111111,0.351851851851852
"168",18,45,20,53,40,0.370138123948459,0.33682247679209,0.291666666666667,0.3,0.311111111111111,0.291666666666667
"169",18,45,25,73,40,0.365064128176789,0.358145047595845,0.375,0.3,0.261904761904762,0.375
"170",18,45,30,103,40,0.360185620799473,0.365954854153048,0.395833333333333,0.3,0.261904761904762,0.395833333333333
"171",18,50,10,58,40,0.362867852418563,0.339072079746903,0.388888888888889,0.305555555555556,0.311111111111111,0.388888888888889
"172",18,50,15,58,40,0.362867852418563,0.339072079746903,0.354166666666667,0.305555555555556,0.311111111111111,0.354166666666667
"173",18,50,20,65,40,0.361094802773173,0.33988216288833,0.383333333333333,0.305555555555556,0.261904761904762,0.383333333333333
"174",18,50,25,76,40,0.360910589823003,0.365412280208628,0.425925925925926,0.305555555555556,0.261904761904762,0.425925925925926
"175",18,50,30,84,40,0.359382722354811,0.36194267598915,0.342592592592593,0.305555555555556,0.25,0.342592592592593
"176",20,20,10,20,40,0.360698490619025,0.372103440149231,0.268518518518518,0.34047619047619,0.364285714285714,0.268518518518518
"177",20,20,15,24,40,0.354909279829814,0.352434483224344,0.25,0.34047619047619,0.364285714285714,0.25
"178",20,20,20,22,40,0.354984204904739,0.35335493943528,0.318518518518519,0.34047619047619,0.364285714285714,0.318518518518519
"179",20,20,25,25,40,0.354075946496481,0.348978784183086,0.324074074074074,0.34047619047619,0.364285714285714,0.324074074074074
"180",20,20,30,33,40,0.357182007102541,0.351276741519279,0.361111111111111,0.34047619047619,0.364285714285714,0.361111111111111
"181",20,25,10,26,40,0.352923027586719,0.364841456191408,0.379166666666667,0.286666666666667,0.364285714285714,0.379166666666667
"182",20,25,15,26,40,0.352923027586719,0.364841456191408,0.411111111111111,0.286666666666667,0.364285714285714,0.411111111111111
"183",20,25,20,32,40,0.354700805364496,0.35148115136609,0.388888888888889,0.286666666666667,0.364285714285714,0.388888888888889
"184",20,25,25,50,40,0.35456683407263,0.323437043524907,0.35,0.286666666666667,0.311111111111111,0.35
"185",20,25,30,51,40,0.354502640324226,0.324638473886263,0.335185185185185,0.286666666666667,0.311111111111111,0.335185185185185
"186",20,30,10,30,40,0.36668766926455,0.355387271090246,0.364583333333333,0.345,0.364285714285714,0.364583333333333
"187",20,30,15,32,40,0.367063649729518,0.35148115136609,0.351851851851852,0.345,0.364285714285714,0.351851851851852
"188",20,30,20,38,40,0.368596216779327,0.337145459085914,0.35625,0.345,0.341666666666667,0.35625
"189",20,30,25,43,40,0.370225795722139,0.336666430275151,0.395833333333333,0.345,0.330555555555556,0.395833333333333
"190",20,30,30,54,40,0.365591002712215,0.332757436141683,0.44047619047619,0.345,0.311111111111111,0.44047619047619
"191",20,35,10,54,40,0.365591002712215,0.332757436141683,0.44047619047619,0.345,0.311111111111111,0.44047619047619
"192",20,35,15,54,40,0.365591002712215,0.332757436141683,0.44047619047619,0.345,0.311111111111111,0.44047619047619
"193",20,35,20,54,40,0.365591002712215,0.332757436141683,0.44047619047619,0.345,0.311111111111111,0.44047619047619
"194",20,35,25,54,40,0.365591002712215,0.332757436141683,0.44047619047619,0.345,0.311111111111111,0.44047619047619
"195",20,35,30,54,40,0.365591002712215,0.332757436141683,0.44047619047619,0.345,0.311111111111111,0.44047619047619
"196",20,40,10,43,40,0.36201800724077,0.336666430275151,0.314285714285714,0.274074074074074,0.330555555555556,0.314285714285714
"197",20,40,15,47,40,0.359453904676668,0.330188938625496,0.297619047619048,0.274074074074074,0.313888888888889,0.297619047619048
"198",20,40,20,49,40,0.359453904676668,0.3274437691691,0.302083333333333,0.274074074074074,0.311111111111111,0.302083333333333
"199",20,40,25,61,40,0.359447799670563,0.338791734919329,0.428571428571429,0.274074074074074,0.30952380952381,0.428571428571429
"200",20,40,30,65,40,0.359571273330487,0.33988216288833,0.37962962962963,0.274074074074074,0.261904761904762,0.37962962962963
"201",20,45,10,50,40,0.360011565568871,0.323437043524907,0.354166666666667,0.257575757575758,0.311111111111111,0.354166666666667
"202",20,45,15,53,40,0.361229098036403,0.33682247679209,0.291666666666667,0.257575757575758,0.311111111111111,0.291666666666667
"203",20,45,20,54,40,0.361229098036403,0.332757436141683,0.395833333333333,0.257575757575758,0.311111111111111,0.395833333333333
"204",20,45,25,74,40,0.356270420350453,0.358371223045022,0.375,0.257575757575758,0.261904761904762,0.375
"205",20,45,30,105,40,0.351089319918962,0.365906493335919,0.447916666666667,0.257575757575758,0.261904761904762,0.447916666666667
"206",20,50,10,105,40,0.351089319918962,0.365906493335919,0.447916666666667,0.257575757575758,0.261904761904762,0.447916666666667
"207",20,50,15,105,40,0.351089319918962,0.365906493335919,0.447916666666667,0.257575757575758,0.261904761904762,0.447916666666667
"208",20,50,20,105,40,0.351089319918962,0.365906493335919,0.447916666666667,0.257575757575758,0.261904761904762,0.447916666666667
"209",20,50,25,105,40,0.351089319918962,0.365906493335919,0.447916666666667,0.257575757575758,0.261904761904762,0.447916666666667
"210",20,50,30,105,40,0.351089319918962,0.365906493335919,0.447916666666667,0.257575757575758,0.261904761904762,0.447916666666667
"211",22,20,10,20,40,0.360752701997523,0.372103440149231,0.388888888888889,0.34047619047619,0.364285714285714,0.388888888888889
"212",22,20,15,24,40,0.355020101264922,0.352434483224344,0.318518518518519,0.34047619047619,0.364285714285714,0.318518518518519
"213",22,20,20,22,40,0.355038416283237,0.35335493943528,0.37962962962963,0.34047619047619,0.364285714285714,0.37962962962963
"214",22,20,25,25,40,0.354186767931589,0.348978784183086,0.25,0.34047619047619,0.364285714285714,0.25
"215",22,20,30,24,40,0.355020101264922,0.352434483224344,0.283333333333333,0.34047619047619,0.364285714285714,0.283333333333333
"216",22,25,10,26,40,0.353578323578544,0.364841456191408,0.353333333333333,0.303030303030303,0.364285714285714,0.353333333333333
"217",22,25,15,27,40,0.353578323578544,0.349452947700728,0.4,0.303030303030303,0.364285714285714,0.4
"218",22,25,20,33,40,0.355356101356321,0.351276741519279,0.420833333333333,0.303030303030303,0.364285714285714,0.420833333333333
"219",22,25,25,33,40,0.355356101356321,0.351276741519279,0.374074074074074,0.303030303030303,0.364285714285714,0.374074074074074
"220",22,25,30,34,40,0.355291907607917,0.338748343470277,0.302083333333333,0.303030303030303,0.364285714285714,0.302083333333333
"221",22,30,10,30,40,0.367093217699234,0.355387271090246,0.364583333333333,0.345,0.364285714285714,0.364583333333333
"222",22,30,15,31,40,0.367441528392372,0.355384272572478,0.390740740740741,0.345,0.364285714285714,0.390740740740741
"223",22,30,20,38,40,0.369001722537178,0.337145459085914,0.361111111111111,0.345,0.341666666666667,0.361111111111111
"224",22,30,25,43,40,0.370630805185873,0.336666430275151,0.25,0.345,0.330555555555556,0.25
"225",22,30,30,54,40,0.366010476799654,0.332757436141683,0.357142857142857,0.345,0.311111111111111,0.357142857142857
"226",22,35,10,37,40,0.359286541276223,0.342819083253204,0.338095238095238,0.237037037037037,0.364285714285714,0.338095238095238
"227",22,35,15,41,40,0.359986821388268,0.33515144905886,0.302083333333333,0.237037037037037,0.341666666666667,0.302083333333333
"228",22,35,20,50,40,0.359169827924216,0.323437043524907,0.322916666666667,0.237037037037037,0.311111111111111,0.322916666666667
"229",22,35,25,50,40,0.359169827924216,0.323437043524907,0.361111111111111,0.237037037037037,0.311111111111111,0.361111111111111
"230",22,35,30,81,40,0.356783807657312,0.366131364388092,0.416666666666667,0.237037037037037,0.261904761904762,0.416666666666667
"231",22,40,10,42,40,0.361091087175618,0.336985042233526,0.342592592592593,0.246666666666667,0.341666666666667,0.342592592592593
"232",22,40,15,48,40,0.359137485222016,0.332068637873616,0.34375,0.246666666666667,0.313888888888889,0.34375
"233",22,40,20,50,40,0.359137485222016,0.323437043524907,0.416666666666667,0.246666666666667,0.311111111111111,0.416666666666667
"234",22,40,25,62,40,0.359131380215911,0.331938010062889,0.361111111111111,0.246666666666667,0.30952380952381,0.361111111111111
"235",22,40,30,66,40,0.359244040880199,0.339288883456955,0.297619047619048,0.246666666666667,0.261904761904762,0.297619047619048
"236",22,45,10,66,40,0.359244040880199,0.339288883456955,0.297619047619048,0.246666666666667,0.261904761904762,0.297619047619048
