"overlap","intervals","bins","num verticies","mapperBHI","hclustBHI","kclustBHI","mapperDiffBHI","hclustBHIDiff","kclustBHIDiff"
"27",10,30,18,52,0.303510082394528,0.312734411874261,0.15625,0.25,0.181547619047619,0.15625
"28",10,30,20,54,0.303509061058826,0.311401078540927,0.178571428571429,0.25,0.181547619047619,0.178571428571429
"29",10,30,22,86,0.304678664844328,0.313434609579488,0.221428571428571,0.25,0.157993197278912,0.221428571428571
"30",10,30,24,113,0.31267969267944,0.326525272265961,0.135416666666667,0.25,0.157993197278912,0.135416666666667
"31",10,30,26,121,0.307325381325036,0.327047410945995,0.15625,0.25,0.184325396825397,0.15625
"32",10,30,28,140,0.291824077706178,0.297794393761402,0.178571428571429,0.21875,0.184325396825397,0.178571428571429
"33",10,30,30,140,0.280588187226577,0.297794393761402,0.178571428571429,0.21875,0.184325396825397,0.178571428571429
"34",10,35,10,37,0.285506054102706,0.293749115909344,0.214814814814815,0.224206349206349,0.184325396825397,0.214814814814815
"35",10,35,12,48,0.288482244578897,0.304536612146056,0.180952380952381,0.224206349206349,0.181547619047619,0.180952380952381
"36",10,35,14,62,0.291442417238812,0.314826685063506,0.180952380952381,0.224206349206349,0.181547619047619,0.180952380952381
"37",10,35,16,62,0.291442417238812,0.314826685063506,0.180952380952381,0.224206349206349,0.181547619047619,0.180952380952381
"38",10,35,18,70,0.291441214564063,0.326638252604412,0.164583333333333,0.224206349206349,0.181547619047619,0.164583333333333
"39",10,35,20,70,0.291442417238812,0.326638252604412,0.164583333333333,0.224206349206349,0.181547619047619,0.164583333333333
"40",10,35,22,103,0.295542219191522,0.313830133104354,0.156462585034014,0.224206349206349,0.157993197278912,0.156462585034014
"41",10,35,24,111,0.286313009435858,0.322839142113363,0.135416666666667,0.189732142857143,0.157993197278912,0.135416666666667
"42",10,35,26,142,0.291889407133812,0.297794393761402,0.15625,0.189732142857143,0.184325396825397,0.15625
"43",10,35,28,142,0.291481700394023,0.297794393761402,0.15625,0.189732142857143,0.184325396825397,0.15625
"44",10,35,30,192,0.294992175539553,0.280800412848563,0.154761904761905,0.189732142857143,0.221428571428571,0.154761904761905
"45",10,40,10,49,0.282104102490861,0.304536612146056,0.180952380952381,0.32962962962963,0.181547619047619,0.180952380952381
"46",10,40,12,61,0.291204234829276,0.314826685063506,0.158333333333333,0.32962962962963,0.181547619047619,0.158333333333333
"47",10,40,14,67,0.291204234829276,0.320270018031221,0.180952380952381,0.32962962962963,0.181547619047619,0.180952380952381
"48",10,40,16,65,0.284244375990252,0.321236941473762,0.178571428571429,0.32962962962963,0.181547619047619,0.178571428571429
"49",10,40,18,67,0.294045906196812,0.320270018031221,0.180952380952381,0.32962962962963,0.181547619047619,0.180952380952381
"50",10,40,20,71,0.294045906196812,0.326638252604412,0.164583333333333,0.32962962962963,0.181547619047619,0.164583333333333
"51",10,40,22,92,0.29859516475146,0.313345576386469,0.185714285714286,0.32962962962963,0.157993197278912,0.185714285714286
"52",10,40,24,179,0.300377348983878,0.289361328344124,0.135416666666667,0.32962962962963,0.181547619047619,0.135416666666667
"53",10,40,26,258,0.314391669338778,0.283246292760135,0.177083333333333,0.32962962962963,0.258333333333333,0.177083333333333
"54",10,40,28,276,0.300060167507276,0.286953860981963,0.25,0.308333333333333,0.31,0.25
"55",10,40,30,398,0.306979761779161,0.301987531984522,0.202380952380952,0.308333333333333,0.347222222222222,0.202380952380952
"56",10,45,10,52,0.284173551694393,0.312734411874261,0.15625,0.216666666666667,0.181547619047619,0.15625
"57",10,45,12,61,0.292292796028518,0.314826685063506,0.158333333333333,0.216666666666667,0.181547619047619,0.158333333333333
"58",10,45,14,64,0.292292796028518,0.321236941473762,0.180952380952381,0.216666666666667,0.181547619047619,0.180952380952381
"59",10,45,16,80,0.300889642970534,0.32772462376262,0.185714285714286,0.216666666666667,0.181547619047619,0.185714285714286
"60",10,45,18,95,0.311551407676416,0.321059512299237,0.185714285714286,0.216666666666667,0.157993197278912,0.185714285714286
"61",10,45,20,167,0.31449885293068,0.293130357343199,0.135416666666667,0.216666666666667,0.181547619047619,0.135416666666667
"62",10,45,22,90,0.304638427474374,0.313434609579488,0.135416666666667,0.185185185185185,0.157993197278912,0.135416666666667
"63",10,45,24,150,0.308373105000723,0.293790730375598,0.15625,0.216666666666667,0.184325396825397,0.15625
"64",10,45,26,168,0.310632752287632,0.293130357343199,0.154761904761905,0.185185185185185,0.181547619047619,0.154761904761905
"65",10,45,28,116,0.308844910913101,0.335350279624501,0.135416666666667,0.185185185185185,0.184325396825397,0.135416666666667
"66",10,45,30,230,0.311105258468171,0.265333653799815,0.214285714285714,0.185185185185185,0.258333333333333,0.214285714285714
"67",10,50,10,65,0.28129356625883,0.321236941473762,0.178571428571429,0.277777777777778,0.181547619047619,0.178571428571429
"68",10,50,12,74,0.288896095076636,0.327500387209608,0.164583333333333,0.277777777777778,0.181547619047619,0.164583333333333
"69",10,50,14,86,0.296920986606543,0.313434609579488,0.221428571428571,0.277777777777778,0.157993197278912,0.221428571428571
"70",10,50,16,112,0.300642538604825,0.322356516630738,0.135416666666667,0.277777777777778,0.157993197278912,0.135416666666667
"71",10,50,18,113,0.300642538604825,0.326525272265961,0.135416666666667,0.277777777777778,0.157993197278912,0.135416666666667
"72",10,50,20,166,0.296050916120225,0.293130357343199,0.135416666666667,0.277777777777778,0.181547619047619,0.135416666666667
"73",10,50,22,203,0.28936559034609,0.261282159914062,0.214285714285714,0.277777777777778,0.221428571428571,0.214285714285714
"74",10,50,24,284,0.292364445489556,0.281601801399727,0.25,0.277777777777778,0.31,0.25
"75",10,50,26,264,0.302910847327318,0.284053937020472,0.25,0.277777777777778,0.258333333333333,0.25
"76",10,50,28,303,0.279734237156223,0.278157981533685,0.202380952380952,0.25,0.31,0.202380952380952
"77",10,50,30,484,0.280708094985037,0.297941027298611,0.25,0.25,0.361111111111111,0.25
"78",12,20,10,22,0.291124194342639,0.246580070963473,0.151851851851852,0.231481481481481,0.184325396825397,0.151851851851852
"79",12,20,12,22,0.291124194342639,0.246580070963473,0.151851851851852,0.231481481481481,0.184325396825397,0.151851851851852
"80",12,20,14,22,0.291124194342639,0.246580070963473,0.151851851851852,0.231481481481481,0.184325396825397,0.151851851851852
"81",12,20,16,26,0.299947723754403,0.277454474524792,0.196428571428571,0.231481481481481,0.184325396825397,0.196428571428571
"82",12,20,18,34,0.299947723754403,0.295345541937618,0.180555555555556,0.231481481481481,0.184325396825397,0.180555555555556
"83",12,20,20,34,0.299947723754403,0.295345541937618,0.180555555555556,0.231481481481481,0.184325396825397,0.180555555555556
"84",12,20,22,28,0.299947723754403,0.277454474524792,0.229166666666667,0.231481481481481,0.184325396825397,0.229166666666667
"85",12,20,24,32,0.300101898327458,0.286733878401768,0.285714285714286,0.231481481481481,0.184325396825397,0.285714285714286
"86",12,20,26,30,0.300101898327458,0.286733878401768,0.261904761904762,0.231481481481481,0.184325396825397,0.261904761904762
"87",12,20,28,114,0.315873060528695,0.326525272265961,0.135416666666667,0.231481481481481,0.157993197278912,0.135416666666667
"88",12,20,30,201,0.359952806272838,0.261282159914062,0.214285714285714,0.197916666666667,0.221428571428571,0.214285714285714
"89",12,25,10,27,0.295699326255137,0.277454474524792,0.25,0.204761904761905,0.184325396825397,0.25
"90",12,25,12,27,0.295699326255137,0.277454474524792,0.25,0.204761904761905,0.184325396825397,0.25
"91",12,25,14,27,0.295699326255137,0.277454474524792,0.25,0.204761904761905,0.184325396825397,0.25
"92",12,25,16,30,0.285484292567894,0.286733878401768,0.261904761904762,0.204761904761905,0.184325396825397,0.261904761904762
"93",12,25,18,29,0.285484292567894,0.285035773787058,0.229166666666667,0.204761904761905,0.184325396825397,0.229166666666667
"94",12,25,20,61,0.291413146322835,0.314826685063506,0.158333333333333,0.204761904761905,0.181547619047619,0.158333333333333
"95",12,25,22,60,0.291413146322835,0.314826685063506,0.158333333333333,0.204761904761905,0.181547619047619,0.158333333333333
"96",12,25,24,90,0.275122419505792,0.313434609579488,0.135416666666667,0.175238095238095,0.157993197278912,0.135416666666667
"97",12,25,26,140,0.277906640415454,0.297794393761402,0.178571428571429,0.175238095238095,0.184325396825397,0.178571428571429
"98",12,25,28,277,0.285868918967004,0.286953860981963,0.25,0.175238095238095,0.31,0.25
"99",12,25,30,357,0.289262042191916,0.286991464438003,0.25,0.175238095238095,0.31,0.25
"100",12,30,10,34,0.298094593219971,0.295345541937618,0.180555555555556,0.25,0.184325396825397,0.180555555555556
"101",12,30,12,48,0.303808850896201,0.304536612146056,0.180952380952381,0.25,0.181547619047619,0.180952380952381
"102",12,30,14,55,0.304585248411729,0.311401078540927,0.171428571428571,0.25,0.181547619047619,0.171428571428571
"103",12,30,16,53,0.304585248411729,0.311401078540927,0.178571428571429,0.25,0.181547619047619,0.178571428571429
"104",12,30,18,55,0.304585248411729,0.311401078540927,0.171428571428571,0.25,0.181547619047619,0.171428571428571
"105",12,30,20,58,0.304585248411729,0.313401078540927,0.164583333333333,0.25,0.181547619047619,0.164583333333333
"106",12,30,22,56,0.304585248411729,0.313401078540927,0.15,0.25,0.181547619047619,0.15
"107",12,30,24,118,0.312541103616614,0.335350279624501,0.135416666666667,0.25,0.184325396825397,0.135416666666667
"108",12,30,26,129,0.30845048628489,0.311914780063494,0.154761904761905,0.25,0.184325396825397,0.154761904761905
"109",12,30,28,147,0.291685488643352,0.295479578946587,0.15625,0.21875,0.184325396825397,0.15625
"110",12,30,30,147,0.291685488643352,0.295479578946587,0.15625,0.21875,0.184325396825397,0.15625
"111",12,35,10,37,0.289010885902612,0.293749115909344,0.214814814814815,0.224206349206349,0.184325396825397,0.214814814814815
"112",12,35,12,48,0.291987076378803,0.304536612146056,0.180952380952381,0.224206349206349,0.181547619047619,0.180952380952381
"113",12,35,14,62,0.295216851484864,0.314826685063506,0.180952380952381,0.224206349206349,0.181547619047619,0.180952380952381
"114",12,35,16,62,0.295216851484864,0.314826685063506,0.180952380952381,0.224206349206349,0.181547619047619,0.180952380952381
"115",12,35,18,70,0.295215648810116,0.326638252604412,0.164583333333333,0.224206349206349,0.181547619047619,0.164583333333333
"116",12,35,20,69,0.295216851484864,0.326638252604412,0.164583333333333,0.224206349206349,0.181547619047619,0.164583333333333
"117",12,35,22,104,0.296134297474084,0.313830133104354,0.156462585034014,0.224206349206349,0.157993197278912,0.156462585034014
"118",12,35,24,113,0.28687288862912,0.326525272265961,0.135416666666667,0.189732142857143,0.157993197278912,0.135416666666667
"119",12,35,26,144,0.292449286327074,0.295479578946587,0.15625,0.189732142857143,0.184325396825397,0.15625
"120",12,35,28,144,0.292041579587285,0.295479578946587,0.15625,0.189732142857143,0.184325396825397,0.15625
"121",12,35,30,194,0.295560790047348,0.280800412848563,0.154761904761905,0.189732142857143,0.221428571428571,0.154761904761905
"122",12,40,10,49,0.281373784275767,0.304536612146056,0.180952380952381,0.32962962962963,0.181547619047619,0.180952380952381
"123",12,40,12,61,0.290450357962082,0.314826685063506,0.158333333333333,0.32962962962963,0.181547619047619,0.158333333333333
"124",12,40,14,67,0.290450357962082,0.320270018031221,0.180952380952381,0.32962962962963,0.181547619047619,0.180952380952381
"125",12,40,16,65,0.283465369894151,0.321236941473762,0.178571428571429,0.32962962962963,0.181547619047619,0.178571428571429
"126",12,40,18,67,0.293240037821536,0.320270018031221,0.180952380952381,0.32962962962963,0.181547619047619,0.180952380952381
"127",12,40,20,71,0.293240037821536,0.326638252604412,0.164583333333333,0.32962962962963,0.181547619047619,0.164583333333333
"128",12,40,22,92,0.297760515362781,0.313345576386469,0.185714285714286,0.32962962962963,0.157993197278912,0.185714285714286
"129",12,40,24,92,0.298375376691928,0.313345576386469,0.185714285714286,0.32962962962963,0.157993197278912,0.185714285714286
"130",12,40,26,173,0.312598219219027,0.280592803242787,0.154761904761905,0.32962962962963,0.181547619047619,0.154761904761905
"131",12,40,28,190,0.29877855673865,0.290927693840835,0.154761904761905,0.308333333333333,0.221428571428571,0.154761904761905
"132",12,40,30,316,0.305201928389722,0.277365160609637,0.202380952380952,0.308333333333333,0.31,0.202380952380952
"133",12,45,10,54,0.276650946203349,0.311401078540927,0.178571428571429,0.216666666666667,0.181547619047619,0.178571428571429
"134",12,45,12,63,0.284787738738742,0.321236941473762,0.180952380952381,0.216666666666667,0.181547619047619,0.180952380952381
"135",12,45,14,66,0.284787738738742,0.320270018031221,0.208333333333333,0.216666666666667,0.181547619047619,0.208333333333333
"136",12,45,16,82,0.293417670215673,0.32772462376262,0.185714285714286,0.216666666666667,0.181547619047619,0.185714285714286
"137",12,45,18,85,0.302586972409913,0.313434609579488,0.221428571428571,0.216666666666667,0.157993197278912,0.221428571428571
"138",12,45,20,170,0.306958252171818,0.287045956088587,0.154761904761905,0.216666666666667,0.181547619047619,0.154761904761905
"139",12,45,22,91,0.303155154228095,0.313434609579488,0.135416666666667,0.185185185185185,0.157993197278912,0.135416666666667
"140",12,45,24,152,0.306375923442728,0.293404629989497,0.154761904761905,0.216666666666667,0.184325396825397,0.154761904761905
"141",12,45,26,158,0.306962433706658,0.301409066251596,0.154761904761905,0.185185185185185,0.181547619047619,0.154761904761905
"142",12,45,28,118,0.307154060088427,0.335350279624501,0.135416666666667,0.185185185185185,0.184325396825397,0.135416666666667
"143",12,45,30,234,0.309305320493517,0.266697290163451,0.214285714285714,0.185185185185185,0.258333333333333,0.214285714285714
"144",12,50,10,66,0.280755723871612,0.320270018031221,0.208333333333333,0.25,0.181547619047619,0.208333333333333
"145",12,50,12,75,0.288343716408683,0.3323129546122,0.164583333333333,0.25,0.181547619047619,0.164583333333333
"146",12,50,14,87,0.296353264086702,0.313434609579488,0.221428571428571,0.25,0.157993197278912,0.221428571428571
"147",12,50,16,113,0.30005859544156,0.326525272265961,0.135416666666667,0.25,0.157993197278912,0.135416666666667
"148",12,50,18,114,0.30005859544156,0.326525272265961,0.135416666666667,0.25,0.157993197278912,0.135416666666667
"149",12,50,20,167,0.29544979815804,0.293130357343199,0.135416666666667,0.25,0.181547619047619,0.135416666666667
"150",12,50,22,205,0.288746256688082,0.261282159914062,0.214285714285714,0.25,0.221428571428571,0.214285714285714
"151",12,50,24,287,0.2917299912116,0.281601801399727,0.178571428571429,0.25,0.31,0.178571428571429
"152",12,50,26,267,0.302272159492497,0.284053937020472,0.25,0.25,0.258333333333333,0.25
"153",12,50,28,306,0.279099782878267,0.273223526551195,0.202380952380952,0.222222222222222,0.31,0.202380952380952
"154",12,50,30,442,0.288254803184973,0.29010016509007,0.25,0.222222222222222,0.347222222222222,0.25
"155",14,20,10,21,0.292449538811055,0.260600883175337,0.151851851851852,0.208333333333333,0.184325396825397,0.151851851851852
"156",14,20,12,21,0.292449538811055,0.260600883175337,0.151851851851852,0.208333333333333,0.184325396825397,0.151851851851852
"157",14,20,14,21,0.292449538811055,0.260600883175337,0.151851851851852,0.208333333333333,0.184325396825397,0.151851851851852
"158",14,20,16,25,0.30127306822282,0.263581750798552,0.222222222222222,0.208333333333333,0.184325396825397,0.222222222222222
"159",14,20,18,33,0.30127306822282,0.295345541937618,0.235416666666667,0.208333333333333,0.184325396825397,0.235416666666667
"160",14,20,20,33,0.30127306822282,0.295345541937618,0.235416666666667,0.208333333333333,0.184325396825397,0.235416666666667
"161",14,20,22,27,0.30127306822282,0.277454474524792,0.25,0.208333333333333,0.184325396825397,0.25
"162",14,20,24,31,0.301409633112705,0.286733878401768,0.285714285714286,0.208333333333333,0.184325396825397,0.285714285714286
"163",14,20,26,29,0.301409633112705,0.285035773787058,0.229166666666667,0.208333333333333,0.184325396825397,0.229166666666667
"164",14,20,28,116,0.315956558553374,0.335350279624501,0.135416666666667,0.208333333333333,0.184325396825397,0.135416666666667
"165",14,20,30,205,0.36014404112307,0.261282159914062,0.214285714285714,0.175925925925926,0.221428571428571,0.214285714285714
"166",14,25,10,29,0.272199686564348,0.285035773787058,0.229166666666667,0.204761904761905,0.184325396825397,0.229166666666667
"167",14,25,12,30,0.272766579988384,0.286733878401768,0.261904761904762,0.204761904761905,0.184325396825397,0.261904761904762
"168",14,25,14,27,0.288072702437364,0.277454474524792,0.25,0.204761904761905,0.184325396825397,0.25
"169",14,25,16,31,0.272766579988384,0.286733878401768,0.285714285714286,0.204761904761905,0.184325396825397,0.285714285714286
"170",14,25,18,30,0.272766579988384,0.286733878401768,0.261904761904762,0.204761904761905,0.184325396825397,0.261904761904762
"171",14,25,20,62,0.278413107374042,0.314826685063506,0.180952380952381,0.204761904761905,0.181547619047619,0.180952380952381
"172",14,25,22,61,0.278413107374042,0.314826685063506,0.158333333333333,0.204761904761905,0.181547619047619,0.158333333333333
"173",14,25,24,91,0.262898129453049,0.313434609579488,0.135416666666667,0.175238095238095,0.157993197278912,0.135416666666667
"174",14,25,26,143,0.278875710331148,0.295479578946587,0.15625,0.175238095238095,0.184325396825397,0.15625
"175",14,25,28,285,0.286951997108074,0.281601801399727,0.178571428571429,0.175238095238095,0.31,0.178571428571429
"176",14,25,30,368,0.290412812716802,0.283133664889112,0.202380952380952,0.175238095238095,0.31,0.202380952380952
"177",14,30,10,34,0.296220971528763,0.295345541937618,0.180555555555556,0.25,0.184325396825397,0.180555555555556
"178",14,30,12,48,0.301853767392332,0.304536612146056,0.180952380952381,0.25,0.181547619047619,0.180952380952381
"179",14,30,14,55,0.30263016490786,0.311401078540927,0.171428571428571,0.25,0.181547619047619,0.171428571428571
"180",14,30,16,53,0.30263016490786,0.311401078540927,0.178571428571429,0.25,0.181547619047619,0.178571428571429
"181",14,30,18,55,0.30263016490786,0.311401078540927,0.171428571428571,0.25,0.181547619047619,0.171428571428571
"182",14,30,20,58,0.30263016490786,0.313401078540927,0.164583333333333,0.25,0.181547619047619,0.164583333333333
"183",14,30,22,56,0.30263016490786,0.313401078540927,0.15,0.25,0.181547619047619,0.15
"184",14,30,24,118,0.310497152680751,0.335350279624501,0.135416666666667,0.25,0.184325396825397,0.135416666666667
"185",14,30,26,129,0.306406535349027,0.311914780063494,0.154761904761905,0.25,0.184325396825397,0.154761904761905
"186",14,30,28,148,0.289922990001326,0.295479578946587,0.15625,0.21875,0.184325396825397,0.15625
"187",14,30,30,148,0.289922990001326,0.295479578946587,0.15625,0.21875,0.184325396825397,0.15625
"188",14,35,10,37,0.286847278342071,0.293749115909344,0.214814814814815,0.224206349206349,0.184325396825397,0.214814814814815
"189",14,35,12,50,0.289823468818261,0.304536612146056,0.180952380952381,0.224206349206349,0.181547619047619,0.180952380952381
"190",14,35,14,63,0.292886812573512,0.321236941473762,0.180952380952381,0.224206349206349,0.181547619047619,0.180952380952381
"191",14,35,16,60,0.292886812573512,0.314826685063506,0.158333333333333,0.224206349206349,0.181547619047619,0.158333333333333
"192",14,35,18,71,0.292885609898763,0.326638252604412,0.164583333333333,0.224206349206349,0.181547619047619,0.164583333333333
"193",14,35,20,100,0.294126094600262,0.311189829061783,0.156462585034014,0.224206349206349,0.157993197278912,0.156462585034014
"194",14,35,22,107,0.293234866530087,0.313830133104354,0.136904761904762,0.224206349206349,0.157993197278912,0.136904761904762
"195",14,35,24,119,0.284084974259893,0.327047410945995,0.135416666666667,0.189732142857143,0.184325396825397,0.135416666666667
"196",14,35,26,149,0.289254867892806,0.295479578946587,0.15625,0.189732142857143,0.184325396825397,0.15625
"197",14,35,28,147,0.289253665218057,0.295479578946587,0.15625,0.189732142857143,0.184325396825397,0.15625
"198",14,35,30,197,0.292584178956971,0.273950425750081,0.154761904761905,0.189732142857143,0.221428571428571,0.154761904761905
"199",14,40,10,46,0.28093185832465,0.295523915381346,0.180952380952381,0.296666666666667,0.181547619047619,0.180952380952381
"200",14,40,12,59,0.289994176335123,0.314826685063506,0.164583333333333,0.296666666666667,0.181547619047619,0.164583333333333
"201",14,40,14,70,0.290570213201482,0.326638252604412,0.164583333333333,0.296666666666667,0.181547619047619,0.164583333333333
"202",14,40,16,69,0.283589220308198,0.326638252604412,0.164583333333333,0.296666666666667,0.181547619047619,0.164583333333333
"203",14,40,18,74,0.293368158939515,0.327500387209608,0.164583333333333,0.296666666666667,0.181547619047619,0.164583333333333
"204",14,40,20,78,0.293368158939515,0.32772462376262,0.164583333333333,0.296666666666667,0.181547619047619,0.164583333333333
"205",14,40,22,79,0.293368158939515,0.32772462376262,0.188095238095238,0.296666666666667,0.181547619047619,0.188095238095238
"206",14,40,24,158,0.300577000035995,0.301409066251596,0.154761904761905,0.296666666666667,0.181547619047619,0.154761904761905
"207",14,40,26,180,0.31273091609122,0.289361328344124,0.154761904761905,0.296666666666667,0.181547619047619,0.154761904761905
"208",14,40,28,138,0.296971108963005,0.297794393761402,0.178571428571429,0.274074074074074,0.184325396825397,0.178571428571429
"209",14,40,30,267,0.30275414804174,0.284053937020472,0.25,0.274074074074074,0.258333333333333,0.25
"210",14,45,10,54,0.281989347793089,0.311401078540927,0.178571428571429,0.216666666666667,0.181547619047619,0.178571428571429
"211",14,45,12,63,0.290283152139945,0.321236941473762,0.180952380952381,0.216666666666667,0.181547619047619,0.180952380952381
"212",14,45,14,66,0.290283152139945,0.320270018031221,0.208333333333333,0.216666666666667,0.181547619047619,0.208333333333333
"213",14,45,16,66,0.290283152139945,0.320270018031221,0.208333333333333,0.216666666666667,0.181547619047619,0.208333333333333
"214",14,45,18,69,0.299079611295701,0.326638252604412,0.164583333333333,0.216666666666667,0.181547619047619,0.164583333333333
"215",14,45,20,155,0.302984203435587,0.301554758600317,0.135416666666667,0.216666666666667,0.184325396825397,0.135416666666667
"216",14,45,22,87,0.303217515815358,0.313434609579488,0.221428571428571,0.216666666666667,0.157993197278912,0.221428571428571
"217",14,45,24,154,0.307026806958026,0.301554758600317,0.135416666666667,0.216666666666667,0.184325396825397,0.135416666666667
"218",14,45,26,160,0.307183907921579,0.310418075260605,0.135416666666667,0.185185185185185,0.181547619047619,0.135416666666667
"219",14,45,28,127,0.292417497414336,0.312222903312794,0.154761904761905,0.185185185185185,0.184325396825397,0.154761904761905
"220",14,45,30,243,0.293618011840452,0.266823422487726,0.15625,0.185185185185185,0.258333333333333,0.15625
"221",14,50,10,66,0.280248214185317,0.320270018031221,0.208333333333333,0.251388888888889,0.181547619047619,0.208333333333333
"222",14,50,12,75,0.287822490244379,0.3323129546122,0.164583333333333,0.251388888888889,0.181547619047619,0.164583333333333
"223",14,50,14,88,0.295817559417834,0.313434609579488,0.221428571428571,0.251388888888889,0.157993197278912,0.221428571428571
"224",14,50,16,114,0.299507584925011,0.326525272265961,0.135416666666667,0.251388888888889,0.157993197278912,0.135416666666667
"225",14,50,18,115,0.299507584925011,0.326525272265961,0.135416666666667,0.251388888888889,0.157993197278912,0.135416666666667
"226",14,50,20,168,0.294882581449828,0.293130357343199,0.154761904761905,0.251388888888889,0.181547619047619,0.154761904761905
"227",14,50,22,208,0.287981476414397,0.261282159914062,0.25,0.251388888888889,0.221428571428571,0.25
"228",14,50,24,290,0.291019915827046,0.278579171072982,0.178571428571429,0.251388888888889,0.31,0.178571428571429
"229",14,50,26,271,0.301564648666429,0.286953860981963,0.25,0.251388888888889,0.31,0.25
"230",14,50,28,310,0.278389707493713,0.273223526551195,0.202380952380952,0.228787878787879,0.31,0.202380952380952
"231",14,50,30,449,0.287669576356528,0.288464495471767,0.25,0.228787878787879,0.347222222222222,0.25
"232",16,20,10,21,0.293895131842044,0.260600883175337,0.151851851851852,0.208333333333333,0.184325396825397,0.151851851851852
"233",16,20,12,21,0.293895131842044,0.260600883175337,0.151851851851852,0.208333333333333,0.184325396825397,0.151851851851852
"234",16,20,14,21,0.293895131842044,0.260600883175337,0.151851851851852,0.208333333333333,0.184325396825397,0.151851851851852
"235",16,20,16,25,0.302718661253809,0.263581750798552,0.222222222222222,0.208333333333333,0.184325396825397,0.222222222222222
"236",16,20,18,25,0.302718661253809,0.263581750798552,0.222222222222222,0.208333333333333,0.184325396825397,0.222222222222222
"237",16,20,20,25,0.302718661253809,0.263581750798552,0.222222222222222,0.208333333333333,0.184325396825397,0.222222222222222
"238",16,20,22,35,0.302718661253809,0.295345541937618,0.180555555555556,0.208333333333333,0.184325396825397,0.180555555555556
"239",16,20,24,28,0.302855226143695,0.277454474524792,0.229166666666667,0.208333333333333,0.184325396825397,0.229166666666667
"240",16,20,26,29,0.302855226143695,0.285035773787058,0.229166666666667,0.208333333333333,0.184325396825397,0.229166666666667
"241",16,20,28,49,0.311367011111009,0.304536612146056,0.180952380952381,0.208333333333333,0.181547619047619,0.180952380952381
"242",16,20,30,136,0.353708439114428,0.297794393761402,0.178571428571429,0.175925925925926,0.184325396825397,0.178571428571429
"243",16,25,10,30,0.271427484555324,0.286733878401768,0.261904761904762,0.201515151515152,0.184325396825397,0.261904761904762
