"overlap" "intervals" "bins" "num verticies" "numDiffexp" "mapperBHI" "hclustBHI" "kclustBHI" "mapperDiffBHI" "hclustBHIDiff" "kclustBHIDiff"
"1" 5 8 10 10 1000 0.309325751164249 0.316473207661015 0.346742188145998 0.315566006725802 0.325129841654581 0.346742188145998
"2" 5 8 11 10 1000 0.309325751164249 0.316473207661015 0.340492473636035 0.315566006725802 0.325129841654581 0.340492473636035
"3" 5 8 12 10 1000 0.309325751164249 0.316473207661015 0.348240119634098 0.315566006725802 0.325129841654581 0.348240119634098
"4" 5 8 13 10 1000 0.309325751164249 0.316473207661015 0.344462683428125 0.315566006725802 0.325129841654581 0.344462683428125
"5" 5 8 14 10 1000 0.309325751164249 0.316473207661015 0.346597530210721 0.315566006725802 0.325129841654581 0.346597530210721
"6" 5 8 15 43 1000 0.349176688781923 0.367128782635886 0.347299513262948 0.33775215391195 0.346263260315884 0.347299513262948
"7" 5 9 10 11 1000 0.356327307283348 0.316052766580099 0.348379921912945 0.366835682849782 0.325129841654581 0.348379921912945
"8" 5 9 11 11 1000 0.356327307283348 0.316052766580099 0.348054993949747 0.366835682849782 0.325129841654581 0.348054993949747
"9" 5 9 12 11 1000 0.356327307283348 0.316052766580099 0.34803004650029 0.366835682849782 0.325129841654581 0.34803004650029
"10" 5 9 13 11 1000 0.356327307283348 0.316052766580099 0.348441827658921 0.366835682849782 0.325129841654581 0.348441827658921
"11" 5 9 14 15 1000 0.361780187736229 0.30088643303193 0.359977086583257 0.371424843688942 0.316320402664036 0.359977086583257
"12" 5 9 15 11 1000 0.356327307283348 0.316052766580099 0.347953876238684 0.366835682849782 0.325129841654581 0.347953876238684
"13" 5 10 10 10 1000 0.352894875161248 0.316473207661015 0.347413974660098 0.342283003498097 0.325129841654581 0.347413974660098
"14" 5 10 11 10 1000 0.352894875161248 0.316473207661015 0.347270005597639 0.342283003498097 0.325129841654581 0.347270005597639
"15" 5 10 12 10 1000 0.352894875161248 0.316473207661015 0.346871525231305 0.342283003498097 0.325129841654581 0.346871525231305
"16" 5 10 13 10 1000 0.352894875161248 0.316473207661015 0.347679243122978 0.342283003498097 0.325129841654581 0.347679243122978
"17" 5 10 14 14 1000 0.361340441940148 0.301978767633029 0.351894137732634 0.350566733656827 0.320256402688026 0.351894137732634
"18" 5 10 15 10 1000 0.352894875161248 0.316473207661015 0.346597530210721 0.342283003498097 0.325129841654581 0.346597530210721
"19" 5 11 10 19 1000 0.356416656575227 0.312951998395485 0.355896439487086 0.343702008014002 0.326616451591514 0.355896439487086
"20" 5 11 11 19 1000 0.356416656575227 0.312951998395485 0.353993874698263 0.343702008014002 0.326616451591514 0.353993874698263
"21" 5 11 12 19 1000 0.356416656575227 0.312951998395485 0.355477185037873 0.343702008014002 0.326616451591514 0.355477185037873
"22" 5 11 13 19 1000 0.356416656575227 0.312951998395485 0.340480677893367 0.343702008014002 0.326616451591514 0.340480677893367
"23" 5 11 14 19 1000 0.356416656575227 0.312951998395485 0.349630572052721 0.343702008014002 0.326616451591514 0.349630572052721
"24" 5 11 15 19 1000 0.356416656575227 0.312951998395485 0.34837905969359 0.343702008014002 0.326616451591514 0.34837905969359
"25" 5 12 10 19 1000 0.358958586881406 0.312951998395485 0.338951694301957 0.349682320782608 0.326616451591514 0.338951694301957
"26" 5 12 11 19 1000 0.358958586881406 0.312951998395485 0.354398738275694 0.349682320782608 0.326616451591514 0.354398738275694
"27" 5 12 12 19 1000 0.358958586881406 0.312951998395485 0.353316808964656 0.349682320782608 0.326616451591514 0.353316808964656
"28" 5 12 13 19 1000 0.358958586881406 0.312951998395485 0.363983522968828 0.349682320782608 0.326616451591514 0.363983522968828
"29" 5 12 14 19 1000 0.358958586881406 0.312951998395485 0.359998613839671 0.349682320782608 0.326616451591514 0.359998613839671
"30" 5 12 15 46 1000 0.386932048680066 0.363955005346848 0.346934014707512 0.36956536171828 0.345722134774758 0.346934014707512
"31" 5 14 10 20 1000 0.328536689064959 0.323164309479408 0.321087390034845 0.324264100203071 0.326616451591514 0.321087390034845
"32" 5 14 11 17 1000 0.327293487821758 0.306015587684382 0.355733961094143 0.323569655758627 0.326616451591514 0.355733961094143
"33" 5 14 12 20 1000 0.328536689064959 0.323164309479408 0.355234615063833 0.324264100203071 0.326616451591514 0.355234615063833
"34" 5 14 13 65 1000 0.32930591983419 0.36032365456593 0.338115004564405 0.324264100203071 0.343988769888538 0.338115004564405
"35" 5 14 14 65 1000 0.32930591983419 0.36032365456593 0.314517443971702 0.324264100203071 0.343988769888538 0.314517443971702
"36" 5 14 15 20 1000 0.328536689064959 0.323164309479408 0.347872303279651 0.324264100203071 0.326616451591514 0.347872303279651
"37" 5 22 10 31 1000 0.337779790087701 0.374051961188681 0.352570786034247 0.32721035647795 0.32610693239783 0.352570786034247
"38" 5 22 11 27 1000 0.334058365313645 0.362186873105324 0.337196083918684 0.322798591772068 0.316079717226784 0.337196083918684
"39" 5 22 12 48 1000 0.330178490947952 0.361544399259725 0.33648752916042 0.326393363013898 0.345710169766685 0.33648752916042
"40" 5 22 13 49 1000 0.331413058849187 0.360101266809756 0.334862792317864 0.32721035647795 0.346748247698272 0.334862792317864
"41" 5 22 14 70 1000 0.327237314477364 0.35337178341476 0.318599428242099 0.322788980084256 0.35113375524853 0.318599428242099
"42" 5 22 15 70 1000 0.327237314477364 0.35337178341476 0.342290983729232 0.322788980084256 0.35113375524853 0.342290983729232
"43" 15 8 10 11 1000 0.304105896946215 0.316052766580099 0.349542824536037 0.309640111520614 0.325129841654581 0.349542824536037
"44" 15 8 11 11 1000 0.304105896946215 0.316052766580099 0.355288643863886 0.309640111520614 0.325129841654581 0.355288643863886
"45" 15 8 12 11 1000 0.304105896946215 0.316052766580099 0.347730571874027 0.309640111520614 0.325129841654581 0.347730571874027
"46" 15 8 13 12 1000 0.34754959650996 0.326579297272979 0.348480001807247 0.353874413166417 0.325129841654581 0.348480001807247
"47" 15 8 14 12 1000 0.34754959650996 0.326579297272979 0.351791295720016 0.353874413166417 0.325129841654581 0.351791295720016
"48" 15 8 15 12 1000 0.34754959650996 0.326579297272979 0.324068206113446 0.353874413166417 0.325129841654581 0.324068206113446
"49" 15 9 10 11 1000 0.315926477863901 0.316052766580099 0.348379921912945 0.323187574377993 0.325129841654581 0.348379921912945
"50" 15 9 11 11 1000 0.315926477863901 0.316052766580099 0.34803004650029 0.323187574377993 0.325129841654581 0.34803004650029
