"overlap" "intervals" "bins" "num verticies" "numDiffexp" "mapperBHI" "hclustBHI" "kclustBHI" "mapperDiffBHI" "hclustBHIDiff" "kclustBHIDiff"
"60" 5 28 20 39 47 0.303617932230227 0.315254603116336 0.297500324437797 0.358333333333333 0.331818181818182 0.352083333333333
"61" 5 30 10 34 47 0.307618777191904 0.318087407011118 0.307119980336287 0.303030303030303 0.331818181818182 0.308333333333333
"62" 5 30 12 43 47 0.312154370314171 0.300079702843794 0.297030898510856 0.303030303030303 0.331818181818182 0.3
"63" 5 30 14 44 47 0.297441721613815 0.306990244317394 0.294737015247118 0.303030303030303 0.331818181818182 0.322916666666667
"64" 5 30 16 46 47 0.297083105870584 0.311587945466819 0.314603149712487 0.303030303030303 0.331818181818182 0.322916666666667
"65" 5 30 18 52 47 0.30252222765091 0.333410752669639 0.301585662051822 0.303030303030303 0.331818181818182 0.2875
"66" 5 30 20 60 47 0.315839177570407 0.350154787591027 0.308160123597485 0.303030303030303 0.341077441077441 0.322916666666667
"67" 10 10 10 10 47 0.308980977752851 0.295907212232119 0.297730211150648 0.30995670995671 0.266666666666667 0.39021164021164
"68" 10 10 12 10 47 0.308980977752851 0.295907212232119 0.301041560342722 0.30995670995671 0.266666666666667 0.380952380952381
"69" 10 10 14 11 47 0.308980977752851 0.301925608168506 0.294852662152309 0.30995670995671 0.266666666666667 0.394128787878788
"70" 10 10 16 11 47 0.308980977752851 0.301925608168506 0.305296959263771 0.30995670995671 0.266666666666667 0.305059523809524
"71" 10 10 18 18 47 0.318980977752852 0.34748738092311 0.295178467533546 0.30995670995671 0.30491452991453 0.302083333333333
"72" 10 10 20 18 47 0.318980977752852 0.34748738092311 0.296802601273712 0.30995670995671 0.30491452991453 0.276041666666667
"73" 10 12 10 12 47 0.308908682133545 0.301398822109917 0.297347176119509 0.29537037037037 0.30491452991453 0.326666666666667
"74" 10 12 12 12 47 0.308908682133545 0.301398822109917 0.302236168779352 0.29537037037037 0.30491452991453 0.302083333333333
"75" 10 12 14 17 47 0.299112501721443 0.34692756126178 0.293256692699566 0.29537037037037 0.30491452991453 0.285714285714286
"76" 10 12 16 15 47 0.300575348800212 0.329022120669688 0.29432650514511 0.29537037037037 0.30491452991453 0.348148148148148
"77" 10 12 18 13 47 0.301964237689101 0.310903691095595 0.302122915554648 0.29537037037037 0.30491452991453 0.35515873015873
"78" 10 12 20 15 47 0.300575348800212 0.329022120669688 0.301694469644614 0.29537037037037 0.30491452991453 0.338624338624339
"79" 10 14 10 14 47 0.318004530489523 0.326836805984373 0.301966060752691 0.328095238095238 0.30491452991453 0.296296296296296
"80" 10 14 12 14 47 0.318004530489523 0.326836805984373 0.297292173127297 0.328095238095238 0.30491452991453 0.375
"81" 10 14 14 16 47 0.286804228456888 0.335189323623742 0.304205079921946 0.328095238095238 0.30491452991453 0.298941798941799
"82" 10 14 16 14 47 0.318004530489523 0.326836805984373 0.303065548726232 0.328095238095238 0.30491452991453 0.296875
"83" 10 14 18 16 47 0.286804228456888 0.335189323623742 0.286814738806912 0.328095238095238 0.30491452991453 0.307575757575758
"84" 10 14 20 15 47 0.304004878988717 0.329022120669688 0.295463866422387 0.328095238095238 0.30491452991453 0.263775510204082
"85" 10 16 10 16 47 0.317339951957805 0.335189323623742 0.287307350853264 0.283950617283951 0.30491452991453 0.379004329004329
"86" 10 16 12 30 47 0.299564161557435 0.335434332125653 0.305889798681934 0.283950617283951 0.350378787878788 0.304761904761905
"87" 10 16 14 16 47 0.317339951957805 0.335189323623742 0.293645528375476 0.283950617283951 0.30491452991453 0.362878787878788
"88" 10 16 16 17 47 0.293770935175973 0.34692756126178 0.294735121105142 0.283950617283951 0.30491452991453 0.321428571428571
"89" 10 16 18 30 47 0.299564161557435 0.335434332125653 0.308434658244202 0.283950617283951 0.350378787878788 0.361111111111111
"90" 10 16 20 37 47 0.328042196176885 0.32420247759088 0.306421228191116 0.283950617283951 0.331818181818182 0.278571428571429
"91" 10 18 10 19 47 0.302140869425012 0.358345177191173 0.298491488137081 0.297727272727273 0.30491452991453 0.364583333333333
"92" 10 18 12 28 47 0.308023222366188 0.334695386180676 0.301713384593178 0.297727272727273 0.329004329004329 0.364583333333333
"93" 10 18 14 29 47 0.286281191493993 0.335434332125653 0.306243893511471 0.297727272727273 0.350378787878788 0.333333333333333
"94" 10 18 16 30 47 0.286281191493993 0.335434332125653 0.303265043589404 0.297727272727273 0.350378787878788 0.342592592592593
"95" 10 18 18 30 47 0.286281191493993 0.335434332125653 0.311536474524622 0.297727272727273 0.350378787878788 0.354166666666667
"96" 10 18 20 31 47 0.303121261581875 0.33317361051308 0.305087929022082 0.297727272727273 0.350378787878788 0.31875
"97" 10 20 10 24 47 0.297506890154916 0.341544142108288 0.305576535122047 0.237037037037037 0.30491452991453 0.280952380952381
"98" 10 20 12 22 47 0.297506890154916 0.350371378027053 0.289444963800761 0.237037037037037 0.30491452991453 0.266666666666667
"99" 10 20 14 25 47 0.297506890154916 0.340890547337046 0.295730916691083 0.237037037037037 0.30491452991453 0.329004329004329
"100" 10 20 16 26 47 0.297493699282999 0.338377925314161 0.304959426755692 0.237037037037037 0.329004329004329 0.357993197278912
"101" 10 20 18 25 47 0.297506890154916 0.340890547337046 0.303489533824536 0.237037037037037 0.30491452991453 0.280952380952381
"102" 10 20 20 33 47 0.306689987205611 0.318087407011118 0.302343185246311 0.237037037037037 0.331818181818182 0.266666666666667
"103" 10 22 10 25 47 0.318823789012748 0.340890547337046 0.301906262929243 0.288690476190476 0.30491452991453 0.308333333333333
"104" 10 22 12 25 47 0.318823789012748 0.340890547337046 0.297234497685012 0.288690476190476 0.30491452991453 0.322916666666667
"105" 10 22 14 51 47 0.32025311124149 0.322991666648713 0.291068687062443 0.288690476190476 0.331818181818182 0.311111111111111
"106" 10 22 16 51 47 0.32025311124149 0.322991666648713 0.296852440204262 0.288690476190476 0.331818181818182 0.333333333333333
"107" 10 22 18 59 47 0.330779427030963 0.350154787591027 0.30611488894184 0.288690476190476 0.341077441077441 0.2625
"108" 10 22 20 51 47 0.32025311124149 0.322991666648713 0.301655851389499 0.288690476190476 0.331818181818182 0.32962962962963
"109" 10 24 10 30 47 0.307460317879098 0.335434332125653 0.298394739782763 0.333333333333333 0.350378787878788 0.321428571428571
"110" 10 24 12 41 47 0.303919467215332 0.311191675428899 0.304561434848848 0.333333333333333 0.331818181818182 0.37037037037037
"111" 10 24 14 32 47 0.298291761587626 0.33317361051308 0.291527529100678 0.333333333333333 0.350378787878788 0.31875
"112" 10 24 16 32 47 0.298291761587626 0.33317361051308 0.304530746130398 0.333333333333333 0.350378787878788 0.361111111111111
"113" 10 24 18 42 47 0.303919467215332 0.300079702843794 0.298638934783205 0.333333333333333 0.331818181818182 0.302083333333333
"114" 10 24 20 42 47 0.303919467215332 0.300079702843794 0.301111775106592 0.333333333333333 0.331818181818182 0.302083333333333
"115" 10 26 10 29 47 0.316399040936683 0.335434332125653 0.299510357401781 0.30625 0.350378787878788 0.255555555555556
"116" 10 26 12 41 47 0.310705459156145 0.311191675428899 0.30710378067282 0.30625 0.331818181818182 0.239583333333333
"117" 10 26 14 41 47 0.310705459156145 0.311191675428899 0.306824212834958 0.30625 0.331818181818182 0.305059523809524
"118" 10 26 16 47 47 0.312725401381701 0.311587945466819 0.303179036355586 0.30625 0.331818181818182 0.32962962962963
"119" 10 26 18 42 47 0.310737428465608 0.300079702843794 0.307927301364023 0.30625 0.331818181818182 0.328231292517007
"120" 10 26 20 48 47 0.31731277526429 0.317823257175326 0.297152948988322 0.30625 0.331818181818182 0.26530612244898
"121" 10 28 10 33 47 0.301446929275715 0.318087407011118 0.304064511240101 0.325757575757576 0.331818181818182 0.342592592592593
"122" 10 28 12 37 47 0.308113595942382 0.32420247759088 0.289908051067827 0.325757575757576 0.331818181818182 0.314583333333333
"123" 10 28 14 37 47 0.308113595942382 0.32420247759088 0.301640452472128 0.325757575757576 0.331818181818182 0.338888888888889
"124" 10 28 16 41 47 0.306926782755569 0.311191675428899 0.288395650060069 0.325757575757576 0.331818181818182 0.2875
"125" 10 28 18 42 47 0.307154378772638 0.300079702843794 0.305528226183865 0.325757575757576 0.331818181818182 0.334656084656085
"126" 10 28 20 42 47 0.307154378772638 0.300079702843794 0.301654263479234 0.325757575757576 0.331818181818182 0.302083333333333
"127" 10 30 10 35 47 0.304722603856536 0.325530811675231 0.302731529029248 0.303030303030303 0.331818181818182 0.32962962962963
"128" 10 30 12 36 47 0.303974380886091 0.325047719887792 0.292176999984947 0.303030303030303 0.331818181818182 0.239583333333333
"129" 10 30 14 42 47 0.297196672258833 0.300079702843794 0.29263893194973 0.303030303030303 0.331818181818182 0.292328042328042
"130" 10 30 16 44 47 0.296914902746294 0.306990244317394 0.304836753799719 0.303030303030303 0.331818181818182 0.297916666666667
"131" 10 30 18 43 47 0.297196672258833 0.300079702843794 0.291437868921525 0.303030303030303 0.331818181818182 0.346296296296296
"132" 10 30 20 52 47 0.299001378362182 0.333410752669639 0.300888573523175 0.303030303030303 0.331818181818182 0.26875
"133" 15 10 10 10 47 0.313219177123115 0.295907212232119 0.2924454846559 0.308596165739023 0.266666666666667 0.364962121212121
"134" 15 10 12 10 47 0.313219177123115 0.295907212232119 0.304816101034148 0.308596165739023 0.266666666666667 0.333333333333333
"135" 15 10 14 11 47 0.313695367599306 0.301925608168506 0.301058236768857 0.308596165739023 0.266666666666667 0.326666666666667
"136" 15 10 16 11 47 0.313695367599306 0.301925608168506 0.300424586675176 0.308596165739023 0.266666666666667 0.322916666666667
"137" 15 10 18 18 47 0.320362034265972 0.34748738092311 0.294695039274387 0.308596165739023 0.30491452991453 0.351851851851852
"138" 15 10 20 19 47 0.320362034265972 0.358345177191173 0.297391503017424 0.308596165739023 0.30491452991453 0.34375
"139" 15 12 10 12 47 0.316925354180196 0.301398822109917 0.296161858214706 0.308333333333333 0.30491452991453 0.326666666666667
"140" 15 12 12 12 47 0.316925354180196 0.301398822109917 0.298318596903903 0.308333333333333 0.30491452991453 0.41969696969697
"141" 15 12 14 13 47 0.314147576402418 0.310903691095595 0.287790738136463 0.308333333333333 0.30491452991453 0.342592592592593
"142" 15 12 16 15 47 0.312957100211942 0.329022120669688 0.29311604053604 0.308333333333333 0.30491452991453 0.355194805194805
"143" 15 12 18 13 47 0.314147576402418 0.310903691095595 0.298299969035613 0.308333333333333 0.30491452991453 0.355194805194805
"144" 15 12 20 15 47 0.312957100211942 0.329022120669688 0.301439352236678 0.308333333333333 0.30491452991453 0.357142857142857
"145" 15 14 10 14 47 0.316565522835522 0.326836805984373 0.29301629026698 0.309632034632035 0.30491452991453 0.355194805194805
"146" 15 14 12 14 47 0.316565522835522 0.326836805984373 0.302627542629533 0.309632034632035 0.30491452991453 0.314814814814815
"147" 15 14 14 17 47 0.284350043535376 0.34692756126178 0.302755300642056 0.309632034632035 0.30491452991453 0.3125
"148" 15 14 16 14 47 0.316565522835522 0.326836805984373 0.301846538208758 0.309632034632035 0.30491452991453 0.305555555555556
"149" 15 14 18 17 47 0.284350043535376 0.34692756126178 0.294902081535467 0.309632034632035 0.30491452991453 0.322916666666667
"150" 15 14 20 15 47 0.302455178438254 0.329022120669688 0.294839108988397 0.309632034632035 0.30491452991453 0.355194805194805
"151" 15 16 10 16 47 0.317721722112046 0.335189323623742 0.296783411825728 0.283950617283951 0.30491452991453 0.343290043290043
"152" 15 16 12 17 47 0.294130248262318 0.34692756126178 0.289383231453321 0.283950617283951 0.30491452991453 0.331385281385281
"153" 15 16 14 16 47 0.317721722112046 0.335189323623742 0.298628031009513 0.283950617283951 0.30491452991453 0.339285714285714
"154" 15 16 16 17 47 0.294130248262318 0.34692756126178 0.297663109409682 0.283950617283951 0.30491452991453 0.341269841269841
"155" 15 16 18 17 47 0.294130248262318 0.34692756126178 0.304949343673645 0.283950617283951 0.30491452991453 0.366666666666667
"156" 15 16 20 24 47 0.321443872889958 0.341544142108288 0.29157747067067 0.283950617283951 0.30491452991453 0.304761904761905
"157" 15 18 10 18 47 0.313480622664414 0.34748738092311 0.293193276728902 0.297727272727273 0.30491452991453 0.3125
"158" 15 18 12 30 47 0.288017659701451 0.335434332125653 0.297446646379086 0.297727272727273 0.350378787878788 0.342592592592593
"159" 15 18 14 29 47 0.309861835762321 0.335434332125653 0.299116177993258 0.297727272727273 0.350378787878788 0.297619047619048
"160" 15 18 16 30 47 0.288017659701451 0.335434332125653 0.313332804916739 0.297727272727273 0.350378787878788 0.293650793650794
"161" 15 18 18 31 47 0.288017659701451 0.33317361051308 0.306373308009789 0.297727272727273 0.350378787878788 0.263888888888889
"162" 15 18 20 37 47 0.324019867164133 0.32420247759088 0.305200009382206 0.297727272727273 0.331818181818182 0.366402116402116
"163" 15 20 10 22 47 0.301861200892036 0.350371378027053 0.29967215732673 0.263333333333333 0.30491452991453 0.332407407407407
"164" 15 20 12 24 47 0.282601474180768 0.341544142108288 0.295995950867843 0.263333333333333 0.30491452991453 0.304761904761905
"165" 15 20 14 28 47 0.314001637978631 0.334695386180676 0.304927124080416 0.263333333333333 0.329004329004329 0.322916666666667
"166" 15 20 16 30 47 0.31402777930912 0.335434332125653 0.294493974162917 0.263333333333333 0.350378787878788 0.364583333333333
"167" 15 20 18 29 47 0.314001637978631 0.335434332125653 0.300975438208163 0.263333333333333 0.350378787878788 0.303086419753086
"168" 15 20 20 37 47 0.323149790258429 0.32420247759088 0.2921362042042 0.263333333333333 0.331818181818182 0.352380952380952
"169" 15 22 10 25 47 0.313676933950587 0.340890547337046 0.295919141943161 0.295634920634921 0.30491452991453 0.342592592592593
"170" 15 22 12 25 47 0.313676933950587 0.340890547337046 0.313448806232627 0.295634920634921 0.30491452991453 0.319444444444444
"171" 15 22 14 25 47 0.313676933950587 0.340890547337046 0.307651867556844 0.295634920634921 0.30491452991453 0.322916666666667
"172" 15 22 16 25 47 0.313676933950587 0.340890547337046 0.296932298669326 0.295634920634921 0.30491452991453 0.364583333333333
"173" 15 22 18 33 47 0.323676933950587 0.318087407011118 0.30676603006631 0.295634920634921 0.331818181818182 0.34375
"174" 15 22 20 55 47 0.314875241479086 0.337453023726523 0.305323739016796 0.295634920634921 0.331818181818182 0.329365079365079
"175" 15 24 10 29 47 0.308654235516497 0.335434332125653 0.305312908619583 0.333333333333333 0.350378787878788 0.345454545454545
"176" 15 24 12 41 47 0.313130819538535 0.311191675428899 0.310568011398019 0.333333333333333 0.331818181818182 0.333333333333333
"177" 15 24 14 31 47 0.299542532445854 0.33317361051308 0.294017677727787 0.333333333333333 0.350378787878788 0.283333333333333
"178" 15 24 16 31 47 0.299542532445854 0.33317361051308 0.299565846055357 0.333333333333333 0.350378787878788 0.342592592592593
"179" 15 24 18 42 47 0.304232287135609 0.300079702843794 0.295896216857656 0.333333333333333 0.331818181818182 0.285416666666667
"180" 15 24 20 42 47 0.304232287135609 0.300079702843794 0.309118142258688 0.333333333333333 0.331818181818182 0.346296296296296
"181" 15 26 10 27 47 0.314037900303746 0.338377925314161 0.290131081158343 0.296666666666667 0.329004329004329 0.2875
"182" 15 26 12 39 47 0.309379515210579 0.315254603116336 0.295008633285761 0.296666666666667 0.331818181818182 0.33
"183" 15 26 14 32 47 0.303168335086355 0.33317361051308 0.29808993628781 0.296666666666667 0.350378787878788 0.32962962962963
"184" 15 26 16 35 47 0.303564653033824 0.325530811675231 0.300717829813201 0.296666666666667 0.331818181818182 0.320833333333333
"185" 15 26 18 39 47 0.309379515210579 0.315254603116336 0.293266200687554 0.296666666666667 0.331818181818182 0.321180555555556
"186" 15 26 20 46 47 0.316042078983123 0.311587945466819 0.315290707353352 0.296666666666667 0.331818181818182 0.372222222222222
"187" 15 28 10 31 47 0.3124124192189 0.33317361051308 0.301039926419204 0.325757575757576 0.350378787878788 0.297619047619048
"188" 15 28 12 39 47 0.309079085885566 0.315254603116336 0.317025719247244 0.325757575757576 0.331818181818182 0.321428571428571
"189" 15 28 14 39 47 0.309079085885566 0.315254603116336 0.300429048916269 0.325757575757576 0.331818181818182 0.32037037037037
"190" 15 28 16 44 47 0.309650514456995 0.306990244317394 0.298607668541449 0.325757575757576 0.331818181818182 0.338888888888889
"191" 15 28 18 44 47 0.309650514456995 0.306990244317394 0.293574684193591 0.325757575757576 0.331818181818182 0.314814814814815
"192" 15 28 20 44 47 0.309650514456995 0.306990244317394 0.292581056370112 0.325757575757576 0.331818181818182 0.3125
"193" 15 30 10 39 47 0.313571130149646 0.315254603116336 0.291633376431531 0.303030303030303 0.331818181818182 0.330952380952381
"194" 15 30 12 34 47 0.30599028429393 0.318087407011118 0.293045952334492 0.303030303030303 0.331818181818182 0.332638888888889
"195" 15 30 14 52 47 0.3095173831404 0.333410752669639 0.306736229893619 0.303030303030303 0.331818181818182 0.25625
"196" 15 30 16 59 47 0.318888702747904 0.350154787591027 0.297217993256213 0.303030303030303 0.341077441077441 0.295833333333333
"197" 15 30 18 57 47 0.317248367774236 0.345954913427981 0.293205594789233 0.303030303030303 0.331818181818182 0.209183673469388
"198" 15 30 20 67 47 0.320897901489129 0.351347779460179 0.30675506200717 0.303030303030303 0.341077441077441 0.277083333333333
"199" 20 10 10 10 47 0.307596243827607 0.295907212232119 0.287308977543588 0.270021645021645 0.266666666666667 0.364962121212121
"200" 20 10 12 10 47 0.307596243827607 0.295907212232119 0.304816101034148 0.270021645021645 0.266666666666667 0.333333333333333
"201" 20 10 14 11 47 0.308707354938718 0.301925608168506 0.301614725168275 0.270021645021645 0.266666666666667 0.333333333333333
"202" 20 10 16 11 47 0.308707354938718 0.301925608168506 0.29720794197592 0.270021645021645 0.266666666666667 0.394128787878788
"203" 20 10 18 21 47 0.319818466049829 0.356275576734527 0.289073679813286 0.270021645021645 0.30491452991453 0.322916666666667
"204" 20 10 20 11 47 0.308707354938718 0.301925608168506 0.305303412960099 0.270021645021645 0.266666666666667 0.305059523809524
"205" 20 12 10 12 47 0.315271758373957 0.301398822109917 0.29732196828122 0.308333333333333 0.30491452991453 0.326666666666667
"206" 20 12 12 12 47 0.315271758373957 0.301398822109917 0.294037488726518 0.308333333333333 0.30491452991453 0.34375
"207" 20 12 14 13 47 0.312493980596179 0.310903691095595 0.291859465514287 0.308333333333333 0.30491452991453 0.339583333333333
"208" 20 12 16 13 47 0.312493980596179 0.310903691095595 0.298915474499029 0.308333333333333 0.30491452991453 0.339583333333333
"209" 20 12 18 13 47 0.312493980596179 0.310903691095595 0.298386144811745 0.308333333333333 0.30491452991453 0.305059523809524
"210" 20 12 20 13 47 0.312493980596179 0.310903691095595 0.304489613372432 0.308333333333333 0.30491452991453 0.337053571428571
"211" 20 14 10 14 47 0.31728399525878 0.326836805984373 0.300274262287872 0.311255411255411 0.30491452991453 0.325680272108844
"212" 20 14 12 18 47 0.303228917970993 0.34748738092311 0.291886631234231 0.311255411255411 0.30491452991453 0.2875
"213" 20 14 14 22 47 0.269664947639732 0.350371378027053 0.295977169721248 0.311255411255411 0.30491452991453 0.34375
"214" 20 14 16 22 47 0.269664947639732 0.350371378027053 0.294787113574655 0.311255411255411 0.30491452991453 0.291666666666667
"215" 20 14 18 22 47 0.269664947639732 0.350371378027053 0.290182682489179 0.311255411255411 0.30491452991453 0.333333333333333
"216" 20 14 20 22 47 0.269664947639732 0.350371378027053 0.29125384532854 0.311255411255411 0.30491452991453 0.317460317460317
"217" 20 16 10 16 47 0.320818370467339 0.335189323623742 0.294832739173977 0.305555555555556 0.30491452991453 0.342592592592593
"218" 20 16 12 16 47 0.320818370467339 0.335189323623742 0.293808102999697 0.305555555555556 0.30491452991453 0.331385281385281
"219" 20 16 14 18 47 0.293123172204554 0.34748738092311 0.294020608011201 0.305555555555556 0.30491452991453 0.361111111111111
"220" 20 16 16 43 47 0.320724780350347 0.300079702843794 0.304538012705338 0.305555555555556 0.331818181818182 0.319444444444444
"221" 20 16 18 45 47 0.29130448157845 0.306990244317394 0.290960952172771 0.305555555555556 0.331818181818182 0.327777777777778
"222" 20 16 20 44 47 0.307919407518229 0.306990244317394 0.292138863219824 0.305555555555556 0.331818181818182 0.287037037037037
"223" 20 18 10 18 47 0.313515082924073 0.34748738092311 0.306786265162804 0.309848484848485 0.30491452991453 0.333333333333333
"224" 20 18 12 30 47 0.30023066335497 0.335434332125653 0.299590157102812 0.309848484848485 0.350378787878788 0.322916666666667
"225" 20 18 14 19 47 0.314595329837653 0.358345177191173 0.302286568704595 0.309848484848485 0.30491452991453 0.342592592592593
