"overlap" "intervals" "bins" "num verticies" "numDiffexp" "mapperBHI" "hclustBHI" "kclustBHI" "mapperDiffBHI" "hclustBHIDiff" "kclustBHIDiff"
"35" 10 45 40 628 1000 0.358662827757327 0.34537707805472 0.355499758934873 0.366926485021952 0.35433894290221 0.355499758934873
"36" 10 50 10 98 1000 0.342294887462469 0.346243443810848 0.322332251109115 0.352613759503319 0.333889823237099 0.322332251109115
"37" 10 50 15 143 1000 0.347709898298801 0.337030836714506 0.316783557400163 0.363804075447864 0.330149761340797 0.316783557400163
"38" 10 50 20 159 1000 0.353535482686488 0.335154396887796 0.347021408424279 0.369964619472276 0.332920906209264 0.347021408424279
"39" 10 50 25 277 1000 0.364947903378561 0.333157235428345 0.344332794337217 0.370091890400058 0.348167306845615 0.344332794337217
"40" 10 50 30 293 1000 0.37066863549732 0.330355482353109 0.349357341793829 0.376079050328865 0.346105979877349 0.349357341793829
"41" 10 50 35 322 1000 0.376261050328865 0.332478462432138 0.341804940383802 0.377510782287467 0.347077926257796 0.341804940383802
"42" 10 50 40 335 1000 0.376186600987843 0.334369332996867 0.334881667154394 0.377510782287467 0.352414212502608 0.334881667154394
"43" 12 20 10 50 1000 0.355300380991333 0.359303205110888 0.329830556697087 0.346748447046417 0.343533232182126 0.329830556697087
"44" 12 20 15 91 1000 0.388653530437056 0.349001573572372 0.314009537694487 0.377304002601973 0.331944439181599 0.314009537694487
"45" 12 20 20 304 1000 0.389044715804676 0.330125157990869 0.346249296200042 0.376312809085493 0.344442708911221 0.346249296200042
"46" 12 20 25 312 1000 0.383670358770316 0.331439366893396 0.340721263892626 0.369973797144205 0.343156801835841 0.340721263892626
"47" 12 20 30 313 1000 0.383672116183165 0.331455610695875 0.339035294332599 0.369973797144205 0.342965414276032 0.339035294332599
"48" 12 20 35 315 1000 0.384374254181221 0.332209281174854 0.334011437421103 0.369973797144205 0.342965414276032 0.334011437421103
"49" 12 20 40 319 1000 0.384477433065623 0.330933166016494 0.35150883579601 0.369973797144205 0.345928310652667 0.35150883579601
"50" 12 30 10 49 1000 0.370703886729779 0.360101266809756 0.36032762366 0.365089719644558 0.346748247698272 0.36032762366
"51" 12 30 15 97 1000 0.362803321163626 0.348558258625663 0.315378751312733 0.361410065964904 0.337291183781317 0.315378751312733
"52" 12 30 20 117 1000 0.363098010220427 0.34641737233134 0.315105228850608 0.365921656407677 0.340876020158725 0.315105228850608
"53" 12 30 25 125 1000 0.362741144575803 0.337100288196295 0.299821033523513 0.362093784327475 0.328472389918421 0.299821033523513
"54" 12 30 30 127 1000 0.362597268843692 0.336788333429154 0.331151747433415 0.362093784327475 0.328761524339642 0.331151747433415
"55" 12 30 35 179 1000 0.366965822947555 0.34007889820916 0.345050460990157 0.370849822974818 0.33944398188376 0.345050460990157
"56" 12 30 40 156 1000 0.361522696535268 0.335154396887796 0.34059754597266 0.360868182348016 0.332920906209264 0.34059754597266
"57" 12 35 10 40 1000 0.356187001688438 0.370939797654505 0.334675538372025 0.345748879695838 0.332868758903857 0.334675538372025
"58" 12 35 15 122 1000 0.354861096223558 0.339883104151146 0.313392635822838 0.356134390439227 0.332732016989106 0.313392635822838
"59" 12 35 20 159 1000 0.364778483795444 0.335154396887796 0.333825364082447 0.363397565798437 0.332920906209264 0.333825364082447
"60" 12 35 25 174 1000 0.364616010731597 0.341351348876772 0.349870544158534 0.359755948214087 0.340824586573188 0.349870544158534
"61" 12 35 30 173 1000 0.364616010731597 0.340720639750335 0.346108791319594 0.359755948214087 0.340219720588434 0.346108791319594
"62" 12 35 35 222 1000 0.364922865151654 0.330021346036556 0.346591929388324 0.367472868974486 0.333633060950272 0.346591929388324
"63" 12 35 40 252 1000 0.358354825714367 0.336487937719 0.343169143016381 0.351884680591153 0.356030465687352 0.343169143016381
"64" 12 45 10 82 1000 0.357685687970715 0.345770320814219 0.316870818895894 0.340154060013975 0.33698643268752 0.316870818895894
"65" 12 45 15 109 1000 0.355741292182935 0.345613730664746 0.326106510058946 0.353607648290319 0.340105088017225 0.326106510058946
"66" 12 45 20 138 1000 0.354727550741678 0.340349287008118 0.333649946808479 0.351144594103127 0.332285072588389 0.333649946808479
"67" 12 45 25 394 1000 0.35645453720004 0.333022011788844 0.335862684184705 0.341671951915567 0.354119926317424 0.335862684184705
"68" 12 45 30 506 1000 0.367905965479173 0.337076276428016 0.332127736655296 0.363496887902713 0.350887994817261 0.332127736655296
"69" 12 45 35 646 1000 0.35668287949501 0.34706358023632 0.335231455340151 0.36921771170134 0.355433770327387 0.335231455340151
"70" 12 45 40 639 1000 0.353422870504925 0.347519631582774 0.343255668431725 0.363058291411485 0.357904889228419 0.343255668431725
"71" 12 50 10 92 1000 0.344881224132059 0.349718393691875 0.330122796203908 0.356319738765056 0.333445919318209 0.330122796203908
"72" 12 50 15 147 1000 0.349762926472141 0.334641039932813 0.328775328267716 0.367308813841726 0.330219891542404 0.328775328267716
"73" 12 50 20 169 1000 0.356278949725133 0.339037396463394 0.320907157403236 0.373326355688421 0.335305360553887 0.320907157403236
"74" 12 50 25 283 1000 0.367775341756162 0.334774366656518 0.354591761780522 0.374325890512094 0.35333419398339 0.354591761780522
"75" 12 50 30 299 1000 0.370891907208253 0.328855519976594 0.342205877054948 0.377535272663124 0.342027965692952 0.342205877054948
"76" 12 50 35 330 1000 0.376432856295398 0.334157306130518 0.34562146707811 0.379059477467599 0.348537893578057 0.34562146707811
"77" 12 50 40 343 1000 0.376349669455242 0.334480583574894 0.352941024840976 0.379059477467599 0.352414212502608 0.352941024840976
"78" 14 20 10 52 1000 0.354405736044117 0.360851107629234 0.341954137492407 0.346851502377969 0.341133054124636 0.341954137492407
"79" 14 20 15 73 1000 0.369341397808823 0.352809528491587 0.339297242030645 0.364073724600191 0.347981219146578 0.339297242030645
"80" 14 20 20 316 1000 0.388040690502318 0.331971565031409 0.341753336092205 0.37627887304018 0.343288920299201 0.341753336092205
"81" 14 20 25 324 1000 0.382594617374932 0.332755685277472 0.340810069884544 0.369937033095116 0.348411259591129 0.340810069884544
"82" 14 20 30 325 1000 0.38259625628295 0.333012659980648 0.336613495410261 0.369937033095116 0.348260115800279 0.336613495410261
"83" 14 20 35 328 1000 0.383284619540341 0.335007017198886 0.341137321797699 0.369937033095116 0.348537893578057 0.341137321797699
"84" 14 20 40 332 1000 0.383375046344542 0.334823215967331 0.345608454303486 0.369937033095116 0.349962868071941 0.345608454303486
"85" 14 30 10 49 1000 0.371127189629429 0.360101266809756 0.335569005850763 0.364785538550086 0.346748247698272 0.335569005850763
"86" 14 30 15 110 1000 0.362901416212573 0.345613730664746 0.32849601564667 0.360894209291109 0.340105088017225 0.32849601564667
"87" 14 30 20 109 1000 0.374604570723983 0.345613730664746 0.3338099678499 0.365381235130369 0.340105088017225 0.3338099678499
"88" 14 30 25 126 1000 0.369389350668678 0.337100288196295 0.322363745801311 0.361463292837282 0.328472389918421 0.322363745801311
"89" 14 30 30 128 1000 0.369272692657284 0.336788333429154 0.3330818932826 0.361463292837282 0.328761524339642 0.3330818932826
"90" 14 30 35 180 1000 0.373433220375248 0.340315842781063 0.336507821228959 0.370219331484625 0.339871332311111 0.336507821228959
"91" 14 30 40 141 1000 0.36891897341301 0.33719701334918 0.313690538665102 0.36082779709309 0.329697284995862 0.313690538665102
"92" 14 35 10 55 1000 0.352353279028731 0.362592400869155 0.320008594321402 0.344164362784373 0.347205496779342 0.320008594321402
"93" 14 35 15 98 1000 0.350422523380703 0.346243443810848 0.324210977120665 0.349941038305849 0.333889823237099 0.324210977120665
"94" 14 35 20 123 1000 0.364730578794251 0.339425762453328 0.324502452635342 0.361744137124148 0.331877907314387 0.324502452635342
"95" 14 35 25 133 1000 0.364563969578562 0.342878693084169 0.338269519867817 0.357866315443471 0.334356384587679 0.338269519867817
"96" 14 35 30 238 1000 0.365057678767923 0.335459106460421 0.34631659065424 0.357866315443471 0.351323622654587 0.34631659065424
"97" 14 35 35 229 1000 0.368644993582689 0.334963057847551 0.328665228496698 0.36563029059875 0.345839148546013 0.328665228496698
"98" 14 35 40 194 1000 0.364235213376564 0.332225258531959 0.349463747910201 0.357048158268577 0.330661135502147 0.349463747910201
"99" 14 40 10 90 1000 0.366310430022657 0.348572233744004 0.324525468772634 0.357570731051676 0.331439452654088 0.324525468772634
"100" 14 40 15 136 1000 0.354544009926569 0.340651916114844 0.342782778051286 0.343202914959722 0.332557660607805 0.342782778051286
"101" 14 40 20 152 1000 0.368145808737307 0.334257143188322 0.332239581348275 0.364921649401183 0.333095976237275 0.332239581348275
"102" 14 40 25 442 1000 0.375409254019364 0.33575761434164 0.342720372985827 0.363127121177994 0.349771012679087 0.342720372985827
"103" 14 40 30 184 1000 0.368529581772062 0.338947627705517 0.345568833727279 0.363924905162802 0.334922871536796 0.345568833727279
"104" 14 40 35 191 1000 0.371196478544813 0.335065597637452 0.325433079325879 0.367258238496135 0.334537610426041 0.325433079325879
"105" 14 40 40 653 1000 0.372629120643381 0.346809512887221 0.337764506377645 0.376673151161018 0.354401154401154 0.337764506377645
"106" 14 50 10 96 1000 0.346932006856483 0.349164467166491 0.326444271557587 0.357437672385102 0.33785825631654 0.326444271557587
"107" 14 50 15 149 1000 0.350075789718292 0.335007098267817 0.313758726572531 0.36697934949935 0.330644995845118 0.313758726572531
"108" 14 50 20 171 1000 0.356592416571223 0.338031632152587 0.341848137434248 0.372986595585347 0.334181135359681 0.341848137434248
"109" 14 50 25 291 1000 0.368191030277505 0.331585099606118 0.362981726301691 0.369617392829808 0.347725916931271 0.362981726301691
"110" 14 50 30 304 1000 0.366689303949484 0.330125157990869 0.339603626118609 0.372490956048198 0.344442708911221 0.339603626118609
"111" 14 50 35 338 1000 0.372973300618933 0.335249862449887 0.34756964468489 0.374351875830785 0.352414212502608 0.34756964468489
"112" 14 50 40 355 1000 0.372831532782191 0.333891375183736 0.32872093568688 0.374351875830785 0.351955697427009 0.32872093568688
"113" 16 25 10 52 1000 0.351611847351462 0.360851107629234 0.337260419705621 0.339107120354787 0.341133054124636 0.337260419705621
"114" 16 25 15 79 1000 0.341172728971373 0.352048648202152 0.339726297784431 0.334345215592883 0.342813408954066 0.339726297784431
"115" 16 25 20 137 1000 0.333450721249366 0.340651916114844 0.338860069030918 0.34551254238508 0.332557660607805 0.338860069030918
"116" 16 25 25 170 1000 0.340878042300676 0.338778222392336 0.324881240123376 0.349396387261427 0.335305360553887 0.324881240123376
"117" 16 25 30 255 1000 0.351376860975595 0.337628768037355 0.343806476687363 0.362379156126549 0.356030465687352 0.343806476687363
"118" 16 25 35 256 1000 0.351376860975595 0.335407438089027 0.347398002109689 0.362379156126549 0.356030465687352 0.347398002109689
"119" 16 25 40 256 1000 0.351376860975595 0.335407438089027 0.353081257717571 0.362379156126549 0.356030465687352 0.353081257717571
"120" 16 30 10 50 1000 0.370906622513912 0.359303205110888 0.32632099025752 0.36357846801237 0.343533232182126 0.32632099025752
"121" 16 30 15 83 1000 0.365796658800576 0.348304167488005 0.337679190251758 0.364990169056424 0.33698643268752 0.337679190251758
"122" 16 30 20 110 1000 0.37815771314359 0.345613730664746 0.314698277949927 0.369672240598794 0.340105088017225 0.314698277949927
"123" 16 30 25 130 1000 0.368688180100611 0.337927138952299 0.334559276138721 0.359987984402296 0.328438683338835 0.334559276138721
"124" 16 30 30 133 1000 0.368577890516637 0.342878693084169 0.340379016345989 0.359987984402296 0.334356384587679 0.340379016345989
"125" 16 30 35 185 1000 0.372744910535988 0.338737061448625 0.340027126106425 0.368744023049639 0.334922871536796 0.340027126106425
"126" 16 30 40 146 1000 0.368224171272363 0.334430837969786 0.338108629887338 0.359352488658105 0.330219891542404 0.338108629887338
"127" 16 40 10 91 1000 0.366055456959138 0.349001573572372 0.301589208691162 0.35753964359174 0.331944439181599 0.301589208691162
"128" 16 40 15 137 1000 0.354280802410051 0.340651916114844 0.328639815532732 0.343171827499786 0.332557660607805 0.328639815532732
"129" 16 40 20 153 1000 0.367864448978271 0.333998759785599 0.326245283661532 0.364888259166437 0.332920906209264 0.326245283661532
"130" 16 40 25 161 1000 0.366941149969498 0.335370142614125 0.337440533740417 0.360745986566418 0.332920906209264 0.337440533740417
"131" 16 40 30 184 1000 0.368309178753494 0.338947627705517 0.347139180772685 0.363888843709276 0.334922871536796 0.347139180772685
"132" 16 40 35 191 1000 0.370655980890212 0.335065597637452 0.344070297710465 0.367222177042609 0.334537610426041 0.344070297710465
"133" 16 40 40 373 1000 0.364416916417196 0.327979858482733 0.348762336000456 0.373591248624787 0.351386407026899 0.348762336000456
"134" 16 45 10 83 1000 0.360292891808736 0.348304167488005 0.320510838467036 0.347818833572462 0.33698643268752 0.320510838467036
"135" 16 45 15 113 1000 0.357612017082471 0.347118862380137 0.339507384594209 0.359412794691545 0.340906421405122 0.339507384594209
"136" 16 45 20 143 1000 0.356860348213966 0.337030836714506 0.315471123074676 0.355769119850585 0.330149761340797 0.315471123074676
"137" 16 45 25 420 1000 0.362189151691322 0.335642705872396 0.334400718432473 0.353292453669033 0.352782044848608 0.334400718432473
"138" 16 45 30 538 1000 0.359934290288028 0.340748562563659 0.350596299125711 0.354295425709134 0.350447923277055 0.350596299125711
"139" 16 45 35 680 1000 0.349425827112983 0.346367012578762 0.329072249589491 0.359777881849485 0.35641035481461 0.329072249589491
"140" 16 45 40 670 1000 0.352331190643845 0.347301597448418 0.347540428919739 0.360819548516151 0.35592305376478 0.347540428919739
"141" 16 50 10 97 1000 0.346318859005628 0.348558258625663 0.339677079054258 0.357475707771375 0.337291183781317 0.339677079054258
"142" 16 50 15 152 1000 0.349423510085214 0.334257143188322 0.337831484784478 0.367019690060549 0.333095976237275 0.337831484784478
"143" 16 50 20 174 1000 0.35592773017225 0.341351348876772 0.345893826444162 0.373028196789083 0.340824586573188 0.345893826444162
"144" 16 50 25 232 1000 0.364435836239161 0.334061883972341 0.330792990920792 0.366494018678044 0.348249942410215 0.330792990920792
"145" 16 50 30 240 1000 0.362880875211361 0.33620837862534 0.348673577360724 0.369378224723169 0.352202406046807 0.348673577360724
"146" 16 50 35 342 1000 0.365554691470028 0.334480583574894 0.345477938241096 0.374274581614609 0.352414212502608 0.345477938241096
"147" 16 50 40 359 1000 0.365323575732008 0.331669857183931 0.320287000738075 0.374274581614609 0.351955697427009 0.320287000738075
"148" 18 20 10 28 1000 0.35923887907124 0.359551936507625 0.358026579844095 0.344244526301306 0.314812338110864 0.358026579844095
"149" 18 20 15 74 1000 0.366883302477244 0.354619918016848 0.314025011708116 0.361156291007189 0.350881211736422 0.314025011708116
"150" 18 20 20 333 1000 0.387187397547395 0.334876923856922 0.33857241550955 0.374672263602787 0.349962868071941 0.33857241550955
"151" 18 20 25 341 1000 0.381680374923229 0.335249862449887 0.335495240716149 0.36819653953794 0.352414212502608 0.335495240716149
"152" 18 20 30 342 1000 0.381681900783509 0.334480583574894 0.352560394663035 0.36819653953794 0.352414212502608 0.352560394663035
"153" 18 20 35 345 1000 0.382294998788394 0.334480583574894 0.348801054208949 0.36819653953794 0.352414212502608 0.348801054208949
"154" 18 20 40 349 1000 0.382380325631132 0.334009293253658 0.34920827629161 0.36819653953794 0.352691282099208 0.34920827629161
"155" 18 25 10 72 1000 0.344255208646466 0.35355427384303 0.331511272667214 0.338709261107105 0.349451568151202 0.331511272667214
"156" 18 25 15 73 1000 0.344255208646466 0.352809528491587 0.317305508470351 0.338709261107105 0.347981219146578 0.317305508470351
"157" 18 25 20 92 1000 0.333400866909771 0.349718393691875 0.319930209796474 0.345720886724167 0.333445919318209 0.319930209796474
"158" 18 25 25 125 1000 0.340828238393921 0.337100288196295 0.31599873243656 0.349616987149872 0.328472389918421 0.31599873243656
"159" 18 25 30 262 1000 0.351530267798367 0.335417927646032 0.345712838359897 0.362599756014994 0.356782813890881 0.345712838359897
"160" 18 25 35 262 1000 0.351530267798367 0.335417927646032 0.320469161059273 0.362599756014994 0.356782813890881 0.320469161059273
"161" 18 25 40 263 1000 0.369106781188285 0.335443372717194 0.33787497686671 0.385262240765931 0.353594724360945 0.33787497686671
"162" 18 30 10 50 1000 0.370910619725854 0.359303205110888 0.342678358486884 0.363781644233355 0.343533232182126 0.342678358486884
"163" 18 30 15 84 1000 0.365800822563015 0.348304167488005 0.327871650238281 0.365193345277409 0.33698643268752 0.327871650238281
"164" 18 30 20 112 1000 0.378162090374294 0.345205028504749 0.328600554050357 0.36988509187792 0.340906421405122 0.328600554050357
"165" 18 30 25 132 1000 0.368693182649987 0.339397101970378 0.334401422545728 0.360236310894611 0.328817879886362 0.334401422545728
"166" 18 30 30 131 1000 0.368693182649987 0.339738733155197 0.321789013550334 0.360236310894611 0.328438683338835 0.321789013550334
"167" 18 30 35 183 1000 0.372871245376297 0.339546663372974 0.340636222372725 0.368992349541954 0.339089538203463 0.340636222372725
"168" 18 30 40 145 1000 0.368334988982634 0.333560982279921 0.334770757016833 0.359600815150419 0.330149761340797 0.334770757016833
"169" 18 35 10 56 1000 0.355057040766956 0.360755592220374 0.349142758960871 0.34773834271585 0.34466287758584 0.349142758960871
"170" 18 35 15 102 1000 0.350968576925409 0.344551230761376 0.343022449928812 0.350753215529823 0.337051853612184 0.343022449928812
"171" 18 35 20 129 1000 0.365285267742348 0.336788333429154 0.318555866020802 0.362590155065788 0.328761524339642 0.318555866020802
"172" 18 35 25 139 1000 0.365167306031628 0.340349287008118 0.323541586129588 0.35883319309106 0.332285072588389 0.323541586129588
"173" 18 35 30 204 1000 0.3655712852267 0.328602586932463 0.337554099348905 0.35883319309106 0.330661135502147 0.337554099348905
"174" 18 35 35 239 1000 0.369261226696675 0.335530759672991 0.33492844919984 0.366597168246339 0.351323622654587 0.33492844919984
"175" 18 35 40 198 1000 0.365737988315865 0.333210730994543 0.329909625977737 0.35883319309106 0.330661135502147 0.329909625977737
"176" 18 40 10 91 1000 0.367431439530528 0.349001573572372 0.3320019844168 0.358570588675539 0.331944439181599 0.3320019844168
"177" 18 40 15 138 1000 0.355695716938523 0.340349287008118 0.327538946068755 0.344202772583585 0.332285072588389 0.327538946068755
"178" 18 40 20 153 1000 0.369799526645285 0.333998759785599 0.338663454031101 0.36599557055274 0.332920906209264 0.338663454031101
"179" 18 40 25 161 1000 0.368322219297653 0.335370142614125 0.323968640728203 0.361941882863626 0.332920906209264 0.323968640728203
"180" 18 40 30 221 1000 0.375757314547874 0.330021346036556 0.324981442975058 0.363736563134212 0.333633060950272 0.324981442975058
"181" 18 40 35 247 1000 0.379346185993889 0.335403188474557 0.334972520098889 0.370604695002344 0.350402827498997 0.334972520098889
"182" 18 40 40 370 1000 0.368412123311322 0.330460115442121 0.338756174089683 0.370243069640718 0.351848859820171 0.338756174089683
"183" 18 45 10 85 1000 0.360710914810746 0.347716552829044 0.325064363425469 0.353851910858436 0.334913800482305 0.325064363425469
"184" 18 45 15 116 1000 0.362829298995786 0.346532218076273 0.330450595735131 0.365266488628063 0.340876020158725 0.330450595735131
"185" 18 45 20 147 1000 0.361733993403465 0.334641039932813 0.313028085487335 0.361145741952702 0.330219891542404 0.313028085487335
"186" 18 45 25 433 1000 0.367016471990293 0.335670983396154 0.336883784124912 0.359646321850134 0.351435940013657 0.336883784124912
"187" 18 45 30 556 1000 0.365084820176074 0.340728126790252 0.34215904601934 0.361280381910499 0.347870038458274 0.34215904601934
"188" 18 45 35 642 1000 0.35958924091519 0.347188761659143 0.331956798908854 0.366543539805236 0.357797836521241 0.331956798908854
"189" 18 45 40 689 1000 0.357953465270214 0.34520535031153 0.33863945105667 0.362024520630454 0.354409029937199 0.33863945105667
"190" 18 50 10 97 1000 0.346417595982688 0.348558258625663 0.330521063843379 0.353943358465562 0.337291183781317 0.330521063843379
"191" 18 50 15 152 1000 0.349527732449889 0.334257143188322 0.352686714533993 0.363273258978627 0.333095976237275 0.352686714533993
"192" 18 50 20 174 1000 0.356047954244626 0.341351348876772 0.345123049287042 0.36916468973585 0.340824586573188 0.345123049287042
"193" 18 50 25 192 1000 0.364122214414622 0.332689486212297 0.333481134081416 0.362369903680291 0.330661135502147 0.333481134081416
"194" 18 50 30 201 1000 0.362544973383302 0.329412610594793 0.334843874707231 0.365257150533055 0.330661135502147 0.334843874707231
"195" 18 50 35 524 1000 0.367746869247391 0.338627980401093 0.350942344692345 0.372432242147432 0.349349320905992 0.350942344692345
"196" 18 50 40 576 1000 0.368320177890375 0.34260966506806 0.339303344942443 0.372432242147432 0.349833248126917 0.339303344942443
"197" 20 20 10 57 1000 0.351162940245533 0.360665494379635 0.340216606966709 0.344695384659519 0.345827049853603 0.340216606966709
"198" 20 20 15 60 1000 0.351162940245533 0.36034624868495 0.332236386295854 0.344695384659519 0.348091494356526 0.332236386295854
"199" 20 20 20 349 1000 0.386873896801702 0.334009293253658 0.330345412163594 0.375981930244641 0.352691282099208 0.330345412163594
"200" 20 20 25 357 1000 0.381344481267129 0.333291813099146 0.332613816550468 0.369615345066615 0.351955697427009 0.332613816550468
"201" 20 20 30 358 1000 0.381346178756994 0.333031205327906 0.321401792070167 0.369615345066615 0.351955697427009 0.321401792070167
"202" 20 20 35 361 1000 0.381957028424448 0.331171863409086 0.33608780897421 0.369615345066615 0.351955697427009 0.33608780897421
"203" 20 20 40 365 1000 0.382061563033232 0.330555779993783 0.335736223943771 0.369615345066615 0.351848859820171 0.335736223943771
"204" 20 25 10 74 1000 0.344998569882276 0.354619918016848 0.336457599877036 0.339095675514636 0.350881211736422 0.336457599877036
"205" 20 25 15 75 1000 0.344998569882276 0.353477576588474 0.350030705387709 0.339095675514636 0.347796992949054 0.350030705387709
"206" 20 25 20 96 1000 0.334144228145581 0.349164467166491 0.329965642111778 0.346128768598782 0.33785825631654 0.329965642111778
"207" 20 25 25 132 1000 0.341216779552236 0.339397101970378 0.339340235571848 0.350557911849691 0.328817879886362 0.339340235571848
"208" 20 25 30 274 1000 0.351959798471355 0.334360255250669 0.347457552489722 0.363540680714813 0.349817662205989 0.347457552489722
"209" 20 25 35 274 1000 0.351959798471355 0.334360255250669 0.34176594671346 0.363540680714813 0.349817662205989 0.34176594671346
"210" 20 25 40 275 1000 0.369557788394923 0.334360255250669 0.335673267257052 0.386261973259489 0.349817662205989 0.335673267257052
"211" 20 30 10 36 1000 0.348570399708064 0.365999626108058 0.354267025728434 0.332339029671511 0.323512629491447 0.354267025728434
"212" 20 30 15 85 1000 0.350347143206784 0.347716552829044 0.33072197185752 0.343175518417207 0.334913800482305 0.33072197185752
"213" 20 30 20 113 1000 0.362213781122024 0.347118862380137 0.346820757877486 0.346653193496777 0.340906421405122 0.346820757877486
"214" 20 30 25 134 1000 0.351000508850785 0.340859323543686 0.335126038050736 0.333844048610303 0.334356384587679 0.335126038050736
"215" 20 30 30 135 1000 0.367710903158472 0.340713920083098 0.3288499354199 0.352390940199764 0.332653666752198 0.3288499354199
"216" 20 30 35 176 1000 0.372242393173833 0.340061522444876 0.30795140051129 0.361557606866431 0.338757373411801 0.30795140051129
"217" 20 30 40 155 1000 0.36747657240924 0.334723575411453 0.335590112245382 0.351697097005921 0.332920906209264 0.335590112245382
"218" 20 35 10 57 1000 0.3545619057715 0.360665494379635 0.35562207719111 0.348519204657555 0.345827049853603 0.35562207719111
"219" 20 35 15 95 1000 0.355974785932884 0.346363415336897 0.338419363129131 0.351565311949196 0.333445919318209 0.338419363129131
