"overlap" "intervals" "bins" "num verticies" "numDiffexp" "mapperBHI" "hclustBHI" "kclustBHI" "mapperDiffBHI" "hclustBHIDiff" "kclustBHIDiff"
"78" 10 20 10 24 1000 0.301498705333927 0.286162059337779 0.282840951506142 0.339356443328096 0.318041144270223 0.302808670870381
"79" 10 20 11 26 1000 0.305007477263752 0.28624565130311 0.282120385662761 0.339356443328096 0.327103194047914 0.322197750148311
"80" 10 20 12 29 1000 0.305007477263752 0.296780805756439 0.287752257647573 0.339356443328096 0.328321262315984 0.327824882596212
"81" 10 20 13 30 1000 0.305026451723565 0.296573761675265 0.28633442385735 0.339356443328096 0.325884266845108 0.313331866340544
"82" 10 20 14 25 1000 0.300621512351471 0.287507345517468 0.28570456509706 0.339356443328096 0.327103194047914 0.286456420134272
"83" 10 20 15 33 1000 0.305007477263752 0.288299488130043 0.281403060771699 0.339356443328096 0.334971819884619 0.292007937774885
"84" 10 20 16 35 1000 0.305007477263752 0.287787280147736 0.287651911644482 0.339356443328096 0.331887395451783 0.318668602043341
"85" 10 20 17 38 1000 0.313798381548126 0.293829521319833 0.284533504816915 0.339356443328096 0.332633152186732 0.295323335269984
"86" 10 20 18 37 1000 0.313779407088313 0.294795032499353 0.284258723637409 0.339356443328096 0.332633152186732 0.288793357401181
"87" 10 20 19 36 1000 0.30343381859322 0.289037788058672 0.29035198951927 0.329906822347396 0.332633152186732 0.321900790022056
"88" 10 20 20 37 1000 0.303453847189689 0.294795032499353 0.28465449756876 0.329906822347396 0.332633152186732 0.310246418087327
"89" 10 22 10 29 1000 0.304817086752164 0.296780805756439 0.288092721973492 0.343843664956801 0.328321262315984 0.344060008588228
"90" 10 22 11 32 1000 0.30787831124196 0.288299488130043 0.284708856250135 0.343843664956801 0.334971819884619 0.312662668157317
"91" 10 22 12 32 1000 0.30787831124196 0.288299488130043 0.284061702274669 0.343843664956801 0.334971819884619 0.286854270709621
"92" 10 22 13 33 1000 0.307898258136382 0.288299488130043 0.283591622949461 0.343843664956801 0.334971819884619 0.304588963725634
"93" 10 22 14 30 1000 0.303910057273706 0.296573761675265 0.286783353711449 0.343843664956801 0.325884266845108 0.296646707387985
"94" 10 22 15 32 1000 0.30787831124196 0.288299488130043 0.287981584948947 0.343843664956801 0.334971819884619 0.315415005469029
"95" 10 22 16 32 1000 0.30787831124196 0.288299488130043 0.286696481975352 0.343843664956801 0.334971819884619 0.289968363126208
"96" 10 22 17 33 1000 0.307898258136382 0.288299488130043 0.285313921857387 0.343843664956801 0.334971819884619 0.323414423157954
"97" 10 22 18 32 1000 0.30787831124196 0.288299488130043 0.286905012487205 0.343843664956801 0.334971819884619 0.315104033049244
"98" 10 22 19 36 1000 0.298272226804058 0.289037788058672 0.284581674102094 0.335624910480843 0.332633152186732 0.31550766945968
"99" 10 22 20 50 1000 0.29859079009082 0.316573582093227 0.284453838238227 0.335938193688863 0.330211461687217 0.303238761557463
"100" 10 24 10 27 1000 0.293820964259738 0.290059180033784 0.284369361335707 0.337327502471195 0.331707205162917 0.308667061845711
"101" 10 24 11 28 1000 0.297608843047617 0.289460013139261 0.289431165168031 0.337327502471195 0.328321262315984 0.32634244074578
"102" 10 24 12 28 1000 0.297608843047617 0.289460013139261 0.285411702995327 0.337327502471195 0.328321262315984 0.317525927866551
"103" 10 24 13 28 1000 0.297608843047617 0.289460013139261 0.284589542379782 0.337327502471195 0.328321262315984 0.310989814901401
"104" 10 24 14 36 1000 0.293820964259738 0.289037788058672 0.290455863090868 0.337327502471195 0.332633152186732 0.304939938661841
"105" 10 24 15 37 1000 0.297608843047617 0.294795032499353 0.285495145841111 0.337327502471195 0.332633152186732 0.317154813926392
"106" 10 24 16 29 1000 0.297608843047617 0.296780805756439 0.288208005270538 0.337327502471195 0.328321262315984 0.315251263210195
"107" 10 24 17 37 1000 0.297608843047617 0.294795032499353 0.286011988582433 0.337327502471195 0.332633152186732 0.307986395771455
"108" 10 24 18 37 1000 0.297608843047617 0.294795032499353 0.283511478092399 0.337327502471195 0.332633152186732 0.329069466719582
"109" 10 24 19 40 1000 0.287971168907027 0.304138608717531 0.279154958494364 0.329581193065061 0.332633152186732 0.299128833431309
"110" 10 24 20 42 1000 0.280053476026409 0.305458906546272 0.28536035135805 0.321644685128553 0.334127757793664 0.2970460459086
"111" 10 26 10 36 1000 0.297034238397662 0.289037788058672 0.285437717880217 0.346320075004932 0.332633152186732 0.307325478267559
"112" 10 26 11 40 1000 0.300506460619885 0.304138608717531 0.285936276446115 0.346320075004932 0.332633152186732 0.309945538524006
"113" 10 26 12 30 1000 0.29981201617544 0.296573761675265 0.285961677806704 0.345625630560488 0.325884266845108 0.306146162471486
"114" 10 26 13 37 1000 0.300506460619885 0.294795032499353 0.288533876541265 0.346320075004932 0.332633152186732 0.3127117434807
"115" 10 26 14 36 1000 0.297034238397662 0.289037788058672 0.287418828548133 0.346320075004932 0.332633152186732 0.317986415224549
"116" 10 26 15 40 1000 0.300506460619885 0.304138608717531 0.284809815797838 0.346320075004932 0.332633152186732 0.287979118369349
"117" 10 26 16 40 1000 0.300506460619885 0.304138608717531 0.287159656972605 0.346320075004932 0.332633152186732 0.320762693165989
"118" 10 26 17 40 1000 0.300506460619885 0.304138608717531 0.285827065404939 0.346320075004932 0.332633152186732 0.304153256548488
"119" 10 26 18 40 1000 0.300506460619885 0.304138608717531 0.28636200013184 0.346320075004932 0.332633152186732 0.307561783195653
"120" 10 26 19 66 1000 0.294358696300613 0.307172461453316 0.279437896076523 0.344337184720665 0.320197685552638 0.30193426503915
"121" 10 26 20 68 1000 0.294372333005167 0.306017817731357 0.280290607994222 0.344337184720665 0.319368062010058 0.297453902770503
"122" 10 28 10 36 1000 0.286268504089001 0.289037788058672 0.284721289631885 0.331230149150833 0.332633152186732 0.281080009822118
"123" 10 28 11 39 1000 0.286268504089001 0.298565145582746 0.283921073320458 0.331230149150833 0.332633152186732 0.313888897612914
"124" 10 28 12 37 1000 0.289382057202554 0.294795032499353 0.285766442424404 0.331230149150833 0.332633152186732 0.285042198108899
"125" 10 28 13 42 1000 0.300978637950869 0.305458906546272 0.281086441021058 0.331230149150833 0.334127757793664 0.31836385737012
"126" 10 28 14 41 1000 0.300957339490656 0.306495459674923 0.286627775985091 0.331230149150833 0.334127757793664 0.305849611887609
"127" 10 28 15 40 1000 0.297719244252561 0.304138608717531 0.284810773067982 0.331230149150833 0.332633152186732 0.304781974729963
"128" 10 28 16 42 1000 0.300978637950869 0.305458906546272 0.289078057777468 0.331230149150833 0.334127757793664 0.312187725592682
"129" 10 28 17 42 1000 0.300978637950869 0.305458906546272 0.284027251796343 0.331230149150833 0.334127757793664 0.306827990996716
"130" 10 28 18 42 1000 0.300978637950869 0.305458906546272 0.280862634485891 0.331230149150833 0.334127757793664 0.301155348817379
"131" 10 28 19 45 1000 0.292686081198822 0.312173916028368 0.283302789422087 0.323892329548696 0.329887773848979 0.31420608952879
"132" 10 28 20 47 1000 0.29263044216085 0.318346424846349 0.283578020129115 0.323624771020268 0.331842404882026 0.295768592927566
"133" 15 18 10 24 1000 0.293185624055297 0.286162059337779 0.287778084753053 0.338261141546476 0.318041144270223 0.330076461678592
"134" 15 18 11 28 1000 0.29416601621216 0.289460013139261 0.288801393203746 0.338261141546476 0.328321262315984 0.299761891628086
"135" 15 18 12 28 1000 0.29416601621216 0.289460013139261 0.283597509272211 0.338261141546476 0.328321262315984 0.304892003721911
"136" 15 18 13 29 1000 0.294184703448203 0.296780805756439 0.287044116249514 0.338261141546476 0.328321262315984 0.307255755781389
"137" 15 18 14 28 1000 0.29416601621216 0.289460013139261 0.288793849996218 0.338261141546476 0.328321262315984 0.300393422470503
"138" 15 18 15 28 1000 0.29416601621216 0.289460013139261 0.286723306685206 0.338261141546476 0.328321262315984 0.323700727869347
"139" 15 18 16 28 1000 0.29416601621216 0.289460013139261 0.287034531730549 0.338261141546476 0.328321262315984 0.31478669391673
"140" 15 18 17 30 1000 0.294184703448203 0.296573761675265 0.287877351119097 0.338261141546476 0.325884266845108 0.316176440154625
"141" 15 18 18 31 1000 0.293852413669546 0.292766378865795 0.285498748318986 0.338261141546476 0.334971819884619 0.308783949708706
"142" 15 18 19 30 1000 0.302134725558753 0.296573761675265 0.282633356426468 0.338261141546476 0.325884266845108 0.307278810106167
"143" 15 18 20 33 1000 0.302154580747049 0.288299488130043 0.288118201085595 0.338261141546476 0.334971819884619 0.326013625210201
"144" 15 20 10 23 1000 0.301500417159238 0.287335466447619 0.287449177501729 0.344442446037276 0.317439131107234 0.307847517436451
"145" 15 20 11 52 1000 0.311011383095694 0.310272811914204 0.283845279767808 0.35263537654103 0.327020286929524 0.298123990556321
"146" 15 20 12 49 1000 0.311011383095694 0.318888107708825 0.278420270677225 0.35263537654103 0.336611429168101 0.29817769059716
"147" 15 20 13 50 1000 0.311030630370685 0.316573582093227 0.282064333063441 0.35263537654103 0.330211461687217 0.296833832851627
"148" 15 20 14 48 1000 0.306381753466064 0.316960701916983 0.284181993377075 0.35263537654103 0.331842404882026 0.314535228340176
"149" 15 20 15 56 1000 0.311011383095694 0.309030327692458 0.28227125440334 0.35263537654103 0.325888721241308 0.299558530235025
"150" 15 20 16 56 1000 0.311011383095694 0.309030327692458 0.284902550383594 0.35263537654103 0.325888721241308 0.293560729432905
"151" 15 20 17 59 1000 0.320289889629944 0.310827640507841 0.278731827486421 0.35263537654103 0.327844179798296 0.284502758908848
"152" 15 20 18 59 1000 0.320289889629944 0.310827640507841 0.28051272467552 0.35263537654103 0.327844179798296 0.311194414996499
"153" 15 20 19 59 1000 0.309698327199362 0.310827640507841 0.282744926932922 0.343966869278738 0.327844179798296 0.292393243656074
"154" 15 20 20 60 1000 0.309718706667 0.309650649388865 0.280996608478272 0.343966869278738 0.328425008766222 0.297047007523726
"155" 15 22 10 25 1000 0.30264311135296 0.287507345517468 0.291509275790831 0.339511403256817 0.327103194047914 0.311097355536612
"156" 15 22 11 28 1000 0.305704335842756 0.289460013139261 0.286977856227308 0.339511403256817 0.328321262315984 0.291872356995565
"157" 15 22 12 29 1000 0.305704335842756 0.296780805756439 0.285101347271872 0.339511403256817 0.328321262315984 0.323665569801428
"158" 15 22 13 29 1000 0.305721663561742 0.296780805756439 0.286053471923172 0.339511403256817 0.328321262315984 0.321125704217232
"159" 15 22 14 27 1000 0.301736081874502 0.290059180033784 0.28697532687579 0.339511403256817 0.331707205162917 0.311681513087735
"160" 15 22 15 33 1000 0.305704335842756 0.288299488130043 0.286694221780916 0.339511403256817 0.334971819884619 0.297006820618555
"161" 15 22 16 32 1000 0.305704335842756 0.288299488130043 0.286628542338117 0.339511403256817 0.334971819884619 0.292018672590306
"162" 15 22 17 36 1000 0.305721663561742 0.289037788058672 0.284831710293063 0.339511403256817 0.332633152186732 0.303751575883635
"163" 15 22 18 35 1000 0.305704335842756 0.287787280147736 0.289091110100805 0.339511403256817 0.331887395451783 0.301993177931898
"164" 15 22 19 38 1000 0.295989552634894 0.293829521319833 0.284919766135204 0.331064635007176 0.332633152186732 0.319539509831847
"165" 15 22 20 53 1000 0.295313302295384 0.310272811914204 0.283040324491224 0.330333640855129 0.327020286929524 0.290411483469081
"166" 15 24 10 27 1000 0.293550607366127 0.290059180033784 0.286106908475858 0.336346208182238 0.331707205162917 0.303914529043372
"167" 15 24 11 28 1000 0.297338486154006 0.289460013139261 0.281229372332442 0.336346208182238 0.328321262315984 0.304336089826686
"168" 15 24 12 38 1000 0.298420737236257 0.293829521319833 0.285460302690151 0.337428459264489 0.332633152186732 0.301444916242073
"169" 15 24 13 28 1000 0.297338486154006 0.289460013139261 0.28511358665681 0.336346208182238 0.328321262315984 0.308085990163541
"170" 15 24 14 27 1000 0.293550607366127 0.290059180033784 0.283088314781488 0.336346208182238 0.331707205162917 0.296700029330179
"171" 15 24 15 38 1000 0.298420737236257 0.293829521319833 0.283546989397427 0.337428459264489 0.332633152186732 0.300602384615238
"172" 15 24 16 38 1000 0.298420737236257 0.293829521319833 0.2855238363304 0.337428459264489 0.332633152186732 0.324862037387621
"173" 15 24 17 30 1000 0.298420737236257 0.296573761675265 0.283800317693135 0.337428459264489 0.325884266845108 0.314626589890581
"174" 15 24 18 38 1000 0.298420737236257 0.293829521319833 0.286127299123014 0.337428459264489 0.332633152186732 0.319359061164545
"175" 15 24 19 42 1000 0.288821724723698 0.305458906546272 0.285657361009067 0.329686957324703 0.334127757793664 0.304672011817315
"176" 15 24 20 42 1000 0.288821724723698 0.305458906546272 0.286527905730285 0.329686957324703 0.334127757793664 0.310233632129478
"177" 15 26 10 36 1000 0.295263460036953 0.289037788058672 0.283786310627449 0.341537323911133 0.332633152186732 0.304977010550059
"178" 15 26 11 42 1000 0.298735682259175 0.305458906546272 0.290429894378007 0.341537323911133 0.334127757793664 0.298186790412626
"179" 15 26 12 30 1000 0.29804123781473 0.296573761675265 0.280819249909013 0.340842879466689 0.325884266845108 0.315905211454315
"180" 15 26 13 37 1000 0.298735682259175 0.294795032499353 0.288269661413582 0.341537323911133 0.332633152186732 0.307462343525276
"181" 15 26 14 36 1000 0.295263460036953 0.289037788058672 0.285769040207962 0.341537323911133 0.332633152186732 0.313533285706854
"182" 15 26 15 42 1000 0.298735682259175 0.305458906546272 0.286283213564722 0.341537323911133 0.334127757793664 0.295165516850715
"183" 15 26 16 42 1000 0.298735682259175 0.305458906546272 0.281737906253521 0.341537323911133 0.334127757793664 0.318290057364308
"184" 15 26 17 42 1000 0.298735682259175 0.305458906546272 0.285863379966801 0.341537323911133 0.334127757793664 0.309038443185183
"185" 15 26 18 42 1000 0.298735682259175 0.305458906546272 0.283327510148087 0.341537323911133 0.334127757793664 0.298708079814514
"186" 15 26 19 45 1000 0.289985059748704 0.312173916028368 0.28435524062675 0.334647642342052 0.329887773848979 0.293017668005966
"187" 15 26 20 45 1000 0.289985059748704 0.312173916028368 0.286575757962435 0.334647642342052 0.329887773848979 0.305948598616657
"188" 15 28 10 39 1000 0.275576730628509 0.298565145582746 0.287262604490737 0.324477928257688 0.332633152186732 0.314117061267999
"189" 15 28 11 40 1000 0.275576730628509 0.304138608717531 0.291063729086646 0.324477928257688 0.332633152186732 0.30781204489959
"190" 15 28 12 40 1000 0.278574966960078 0.304138608717531 0.282110229669854 0.324477928257688 0.332633152186732 0.310238685901683
"191" 15 28 13 44 1000 0.278592399906953 0.312173916028368 0.282513153500979 0.324477928257688 0.329887773848979 0.317156446009626
"192" 15 28 14 43 1000 0.278574966960078 0.313291186201305 0.282512145007096 0.324477928257688 0.334127757793664 0.287185330968993
"193" 15 28 15 42 1000 0.275576730628509 0.305458906546272 0.288276483745997 0.324477928257688 0.334127757793664 0.332332885089046
"194" 15 28 16 44 1000 0.278592399906953 0.312173916028368 0.278806265798489 0.324477928257688 0.329887773848979 0.315447644317051
"195" 15 28 17 44 1000 0.278592399906953 0.312173916028368 0.284892016941176 0.324477928257688 0.329887773848979 0.316508599604714
"196" 15 28 18 44 1000 0.278592399906953 0.312173916028368 0.284272380861423 0.324477928257688 0.329887773848979 0.287908662857242
"197" 15 28 19 47 1000 0.270076722980298 0.318346424846349 0.283321761764352 0.317164508601759 0.331842404882026 0.292255213230844
"198" 15 28 20 48 1000 0.270091684652257 0.316960701916983 0.283973405309146 0.317164508601759 0.331842404882026 0.324676133298139
